,Duration,N_Packets,N_Bytes,Idle_timeout,Protocol,Source_ip,Destination_ip
1316,849.252, 70, 8632, 60,icmp,10.0.0.11,10.0.0.5
1317,848.175, 69, 8308, 60,icmp,10.0.0.12,10.0.0.5
1318,828.065, 68, 8298, 60,icmp,10.0.0.13,10.0.0.5
1319,810.828, 67, 7965, 60,icmp,10.0.0.14,10.0.0.5
1320,795.853, 66, 7957, 60,icmp,10.0.0.15,10.0.0.5
1321,787.731, 65, 8200, 60,icmp,10.0.0.16,10.0.0.5
1322,774.345, 64, 7660, 60,icmp,10.0.0.17,10.0.0.5
1323,753.656, 63, 8139, 60,icmp,10.0.0.18,10.0.0.5
1324,733.085, 62, 7873, 60,icmp,10.0.0.19,10.0.0.5
1325,721.733, 61, 7559, 60,icmp,10.0.0.20,10.0.0.5
1326,719.495, 60, 7698, 60,icmp,10.0.0.21,10.0.0.5
1327,706.691, 59, 7054, 60,icmp,10.0.0.22,10.0.0.5
1328,694.76, 58, 7428, 60,icmp,10.0.0.23,10.0.0.5
1329,677.023, 57, 7038, 60,icmp,10.0.0.24,10.0.0.5
1330,672.418, 56, 6963, 60,icmp,10.0.0.25,10.0.0.5
1331,668.101, 55, 6625, 60,icmp,10.0.0.26,10.0.0.5
1332,656.58, 54, 6654, 60,icmp,10.0.0.27,10.0.0.5
1333,654.179, 53, 6246, 60,icmp,10.0.0.28,10.0.0.5
1334,647.159, 52, 6101, 60,icmp,10.0.0.29,10.0.0.5
1335,644.135, 51, 6022, 60,icmp,10.0.0.30,10.0.0.5
1336,638.792, 50, 6117, 60,icmp,10.0.0.31,10.0.0.5
1337,631.307, 49, 6141, 60,icmp,10.0.0.32,10.0.0.5
1338,612.099, 48, 5975, 60,icmp,10.0.0.33,10.0.0.5
1339,590.748, 47, 5774, 60,icmp,10.0.0.34,10.0.0.5
1340,586.145, 46, 5728, 60,icmp,10.0.0.35,10.0.0.5
1341,570.697, 45, 5560, 60,icmp,10.0.0.36,10.0.0.5
1342,561.92, 44, 5372, 60,icmp,10.0.0.37,10.0.0.5
1343,543.159, 43, 5441, 60,icmp,10.0.0.38,10.0.0.5
1344,523.367, 42, 5023, 60,icmp,10.0.0.39,10.0.0.5
1345,503.23, 41, 5098, 60,icmp,10.0.0.40,10.0.0.5
1346,492.349, 40, 5097, 60,icmp,10.0.0.41,10.0.0.5
1347,485.388, 39, 5023, 60,icmp,10.0.0.42,10.0.0.5
1348,469.472, 38, 4813, 60,icmp,10.0.0.43,10.0.0.5
1349,449.963, 37, 4591, 60,icmp,10.0.0.44,10.0.0.5
1350,430.46, 36, 4463, 60,icmp,10.0.0.45,10.0.0.5
1351,427.46, 35, 4303, 60,icmp,10.0.0.46,10.0.0.5
1352,412.709, 34, 4279, 60,icmp,10.0.0.47,10.0.0.5
1353,405.221, 33, 4036, 60,icmp,10.0.0.48,10.0.0.5
1354,402.044, 32, 3988, 60,icmp,10.0.0.49,10.0.0.5
1355,392.889, 31, 3832, 60,icmp,10.0.0.50,10.0.0.5
1356,381.171, 30, 3581, 60,icmp,10.0.0.51,10.0.0.5
1357,375.785, 29, 3617, 60,icmp,10.0.0.52,10.0.0.5
1358,368.611, 28, 3393, 60,icmp,10.0.0.53,10.0.0.5
1359,353.113, 27, 3338, 60,icmp,10.0.0.54,10.0.0.5
1360,345.568, 26, 3285, 60,icmp,10.0.0.55,10.0.0.5
1361,332.263, 25, 2853, 60,icmp,10.0.0.56,10.0.0.5
1362,321.039, 24, 3110, 60,icmp,10.0.0.57,10.0.0.5
1363,317.744, 23, 2777, 60,icmp,10.0.0.58,10.0.0.5
1364,304.895, 22, 2701, 60,icmp,10.0.0.59,10.0.0.5
1365,286.667, 21, 2463, 60,icmp,10.0.0.60,10.0.0.5
1366,263.92, 20, 2295, 60,icmp,10.0.0.61,10.0.0.5
1367,251.968, 19, 2310, 60,icmp,10.0.0.62,10.0.0.5
1368,245.769, 18, 2352, 60,icmp,10.0.0.63,10.0.0.5
1369,235.909, 17, 2146, 60,icmp,10.0.0.64,10.0.0.5
