,Duration,N_Packets,N_Bytes,Idle_timeout,Protocol,Source_ip,Destination_ip
2927,1172.364,89,11001,60,icmp,10.0.0.20,10.0.0.5
2928,1170.126,88,10514,60,icmp,10.0.0.21,10.0.0.5
2929,1157.322,87,10975,60,icmp,10.0.0.22,10.0.0.5
2930,1145.391,86,10453,60,icmp,10.0.0.23,10.0.0.5
2931,1127.654,85,10202,60,icmp,10.0.0.24,10.0.0.5
2932,1123.049,84,10097,60,icmp,10.0.0.25,10.0.0.5
2933,1118.732,83,10039,60,icmp,10.0.0.26,10.0.0.5
2934,1107.211,82,9838,60,icmp,10.0.0.27,10.0.0.5
2935,1104.81,81,9508,60,icmp,10.0.0.28,10.0.0.5
2936,1097.79,80,9665,60,icmp,10.0.0.29,10.0.0.5
2937,1094.766,79,9645,60,icmp,10.0.0.30,10.0.0.5
2938,1089.423,78,9388,60,icmp,10.0.0.31,10.0.0.5
2939,1081.938,77,9148,60,icmp,10.0.0.32,10.0.0.5
2940,1062.73,76,9188,60,icmp,10.0.0.33,10.0.0.5
2941,1041.379,75,9329,60,icmp,10.0.0.34,10.0.0.5
2942,1036.776,74,9146,60,icmp,10.0.0.35,10.0.0.5
2943,1021.328,73,8864,60,icmp,10.0.0.36,10.0.0.5
2944,1012.551,72,8963,60,icmp,10.0.0.37,10.0.0.5
2945,993.79,71,8318,60,icmp,10.0.0.38,10.0.0.5
2946,973.998,70,8693,60,icmp,10.0.0.39,10.0.0.5
2947,953.861,69,8543,60,icmp,10.0.0.40,10.0.0.5
2948,942.98,68,8513,60,icmp,10.0.0.41,10.0.0.5
2949,936.019,67,8190,60,icmp,10.0.0.42,10.0.0.5
2950,920.103,66,7683,60,icmp,10.0.0.43,10.0.0.5
2951,900.594,65,7938,60,icmp,10.0.0.44,10.0.0.5
2952,881.091,64,7685,60,icmp,10.0.0.45,10.0.0.5
2953,878.091,63,7678,60,icmp,10.0.0.46,10.0.0.5
2954,863.34,62,7227,60,icmp,10.0.0.47,10.0.0.5
2955,855.852,61,7246,60,icmp,10.0.0.48,10.0.0.5
2956,852.675,60,7165,60,icmp,10.0.0.49,10.0.0.5
2957,843.52,59,7004,60,icmp,10.0.0.50,10.0.0.5
2958,831.802,58,7109,60,icmp,10.0.0.51,10.0.0.5
2959,826.416,57,6990,60,icmp,10.0.0.52,10.0.0.5
2960,819.242,56,6633,60,icmp,10.0.0.53,10.0.0.5
2961,803.744,55,6647,60,icmp,10.0.0.54,10.0.0.5
2962,796.199,54,6270,60,icmp,10.0.0.55,10.0.0.5
2963,782.894,53,6624,60,icmp,10.0.0.56,10.0.0.5
2964,771.67,52,6128,60,icmp,10.0.0.57,10.0.0.5
2965,768.375,51,6095,60,icmp,10.0.0.58,10.0.0.5
2966,755.526,50,5860,60,icmp,10.0.0.59,10.0.0.5
2967,737.298,49,5889,60,icmp,10.0.0.60,10.0.0.5
2968,714.551,48,5726,60,icmp,10.0.0.61,10.0.0.5
2969,702.599,47,5840,60,icmp,10.0.0.62,10.0.0.5
2970,696.4,46,5619,60,icmp,10.0.0.63,10.0.0.5
2971,686.54,45,5409,60,icmp,10.0.0.64,10.0.0.5
2972,680.975,44,5453,60,icmp,10.0.0.65,10.0.0.5
2973,664.327,43,5048,60,icmp,10.0.0.66,10.0.0.5
2974,653.671,42,5383,60,icmp,10.0.0.67,10.0.0.5
2975,643.816,41,4981,60,icmp,10.0.0.68,10.0.0.5
2976,620.922,40,4708,60,icmp,10.0.0.69,10.0.0.5
2977,605.106,39,4568,60,icmp,10.0.0.70,10.0.0.5
2978,596.685,38,4556,60,icmp,10.0.0.71,10.0.0.5
2979,580.41,37,4349,60,icmp,10.0.0.72,10.0.0.5
2980,571.95,36,4445,60,icmp,10.0.0.73,10.0.0.5
2981,549.135,35,4057,60,icmp,10.0.0.74,10.0.0.5
2982,529.396,34,4213,60,icmp,10.0.0.75,10.0.0.5
2983,512.052,33,3888,60,icmp,10.0.0.76,10.0.0.5
2984,496.423,32,3899,60,icmp,10.0.0.77,10.0.0.5
2985,481.335,31,3649,60,icmp,10.0.0.78,10.0.0.5
2986,473.628,30,3784,60,icmp,10.0.0.79,10.0.0.5
2987,454.632,29,3361,60,icmp,10.0.0.80,10.0.0.5
2988,433.429,28,3250,60,icmp,10.0.0.81,10.0.0.5
2989,421.89,27,3285,60,icmp,10.0.0.82,10.0.0.5
2990,405.816,26,3029,60,icmp,10.0.0.83,10.0.0.5
2991,381.644,25,3066,60,icmp,10.0.0.84,10.0.0.5
2992,367.102,24,2935,60,icmp,10.0.0.85,10.0.0.5
2993,351.45,23,2685,60,icmp,10.0.0.86,10.0.0.5
2994,341.194,22,2545,60,icmp,10.0.0.87,10.0.0.5
2995,324.992,21,2565,60,icmp,10.0.0.88,10.0.0.5
2996,303.892,20,2261,60,icmp,10.0.0.89,10.0.0.5
2997,284.562,19,2117,60,icmp,10.0.0.90,10.0.0.5
2998,262.403,18,2184,60,icmp,10.0.0.91,10.0.0.5
2999,242.617,17,1991,60,icmp,10.0.0.92,10.0.0.5
3000,228.141,16,1868,60,icmp,10.0.0.93,10.0.0.5
3001,209.733,15,1851,60,icmp,10.0.0.94,10.0.0.5
3002,198.5,14,1602,60,icmp,10.0.0.95,10.0.0.5
3003,185.294,13,1485,60,icmp,10.0.0.96,10.0.0.5
3004,176.365,12,1277,60,icmp,10.0.0.97,10.0.0.5
3005,167.611,11,1358,60,icmp,10.0.0.98,10.0.0.5
3006,146.527,10,1134,60,icmp,10.0.0.99,10.0.0.5
3007,137.447,9,943,60,icmp,10.0.0.100,10.0.0.5
3008,125.012,8,985,60,icmp,10.0.0.101,10.0.0.5
3009,106.312,7,709,60,icmp,10.0.0.102,10.0.0.5
3010,98.235,6,552,60,icmp,10.0.0.103,10.0.0.5
3011,78.909,5,519,60,icmp,10.0.0.104,10.0.0.5
3012,53.571,4,298,60,icmp,10.0.0.105,10.0.0.5
3013,33.943,3,236,60,icmp,10.0.0.106,10.0.0.5
3014,26.231,2,131,60,icmp,10.0.0.107,10.0.0.5
3015,0.795,1,5,60,icmp,10.0.0.108,10.0.0.5
