"No.","Time","Source","Destination","Protocol","Length","Info"
"41","17.407971325","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=105/26880, ttl=64 (reply in 42)"
"42","17.408007849","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=105/26880, ttl=64 (request in 41)"
"43","18.432119971","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=106/27136, ttl=64 (reply in 44)"
"44","18.432156411","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=106/27136, ttl=64 (request in 43)"
"45","19.455904668","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=107/27392, ttl=64 (reply in 46)"
"46","19.455957256","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=107/27392, ttl=64 (request in 45)"
"47","20.480098940","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=108/27648, ttl=64 (reply in 48)"
"48","20.480134845","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=108/27648, ttl=64 (request in 47)"
"49","21.503852788","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=109/27904, ttl=64 (reply in 50)"
"50","21.503893091","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=109/27904, ttl=64 (request in 49)"
"51","22.528223675","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=110/28160, ttl=64 (reply in 52)"
"52","22.528259987","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=110/28160, ttl=64 (request in 51)"
"53","23.551870697","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=111/28416, ttl=64 (reply in 54)"
"54","23.551909187","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=111/28416, ttl=64 (request in 53)"
"55","24.576158339","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=112/28672, ttl=64 (reply in 56)"
"56","24.576193660","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=112/28672, ttl=64 (request in 55)"
"57","25.599845163","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=113/28928, ttl=64 (reply in 58)"
"58","25.599876486","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=113/28928, ttl=64 (request in 57)"
"59","26.624607975","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=114/29184, ttl=64 (reply in 60)"
"60","26.624751039","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=114/29184, ttl=64 (request in 59)"
"61","27.647794665","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=115/29440, ttl=64 (reply in 62)"
"62","27.647830164","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=115/29440, ttl=64 (request in 61)"
"63","28.671936644","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=116/29696, ttl=64 (reply in 64)"
"64","28.671971935","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=116/29696, ttl=64 (request in 63)"
"65","29.696109467","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=117/29952, ttl=64 (reply in 66)"
"66","29.696147958","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=117/29952, ttl=64 (request in 65)"
"67","30.719785902","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=118/30208, ttl=64 (reply in 68)"
"68","30.719823915","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=118/30208, ttl=64 (request in 67)"
"69","31.744089729","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=119/30464, ttl=64 (reply in 70)"
"70","31.744120459","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=119/30464, ttl=64 (request in 69)"
"71","32.767799651","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=120/30720, ttl=64 (reply in 72)"
"72","32.767837908","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=120/30720, ttl=64 (request in 71)"
"73","33.791629293","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=121/30976, ttl=64 (reply in 74)"
"74","33.791652400","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=121/30976, ttl=64 (request in 73)"
"75","34.815862788","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=122/31232, ttl=64 (reply in 76)"
"76","34.815893179","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=122/31232, ttl=64 (request in 75)"
"77","35.840213442","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=123/31488, ttl=64 (reply in 78)"
"78","35.840252132","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=123/31488, ttl=64 (request in 77)"
"79","36.864250291","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=124/31744, ttl=64 (reply in 80)"
"80","36.864277593","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=124/31744, ttl=64 (request in 79)"
"81","37.888071570","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=125/32000, ttl=64 (reply in 82)"
"82","37.888121271","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=125/32000, ttl=64 (request in 81)"
"83","38.912183248","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=126/32256, ttl=64 (reply in 84)"
"84","38.912216298","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=126/32256, ttl=64 (request in 83)"
"85","39.935851456","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=127/32512, ttl=64 (reply in 86)"
"86","39.935890259","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=127/32512, ttl=64 (request in 85)"
"87","40.959827722","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=128/32768, ttl=64 (reply in 88)"
"88","40.959862317","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=128/32768, ttl=64 (request in 87)"
"89","41.983910440","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=129/33024, ttl=64 (reply in 90)"
"90","41.983951372","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=129/33024, ttl=64 (request in 89)"
"91","43.007778378","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=130/33280, ttl=64 (reply in 92)"
"92","43.007818088","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=130/33280, ttl=64 (request in 91)"
"93","44.031785989","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=131/33536, ttl=64 (reply in 94)"
"94","44.031819135","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=131/33536, ttl=64 (request in 93)"
"95","45.055720120","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=132/33792, ttl=64 (reply in 96)"
"96","45.055757521","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=132/33792, ttl=64 (request in 95)"
"97","46.079859709","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=133/34048, ttl=64 (reply in 98)"
"98","46.079894180","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=133/34048, ttl=64 (request in 97)"
"99","47.104006397","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=134/34304, ttl=64 (reply in 100)"
"100","47.104028498","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=134/34304, ttl=64 (request in 99)"
"101","48.127764594","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=135/34560, ttl=64 (reply in 102)"
"102","48.127788465","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=135/34560, ttl=64 (request in 101)"
"103","49.151845519","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=136/34816, ttl=64 (reply in 104)"
"104","49.151885313","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=136/34816, ttl=64 (request in 103)"
"105","50.176162942","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=137/35072, ttl=64 (reply in 106)"
"106","50.176201815","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=137/35072, ttl=64 (request in 105)"
"107","51.200206697","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=138/35328, ttl=64 (reply in 108)"
"108","51.200240857","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=138/35328, ttl=64 (request in 107)"
"109","52.224214306","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=139/35584, ttl=64 (reply in 110)"
"110","52.224256026","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=139/35584, ttl=64 (request in 109)"
"111","53.248183216","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=140/35840, ttl=64 (reply in 112)"
"112","53.248217796","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=140/35840, ttl=64 (request in 111)"
"113","54.272187036","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=141/36096, ttl=64 (reply in 114)"
"114","54.272222798","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=141/36096, ttl=64 (request in 113)"
"115","55.295827004","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=142/36352, ttl=64 (reply in 116)"
"116","55.295861595","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=142/36352, ttl=64 (request in 115)"
"117","56.319631757","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=143/36608, ttl=64 (reply in 118)"
"118","56.319674303","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=143/36608, ttl=64 (request in 117)"
"119","57.312116294","c6:e5:2b:e0:25:d9","9a:4a:25:5a:5e:8b","ARP","42","Who has 10.0.0.1? Tell 10.0.0.2"
"120","57.312126515","9a:4a:25:5a:5e:8b","c6:e5:2b:e0:25:d9","ARP","42","10.0.0.1 is at 9a:4a:25:5a:5e:8b"
"121","57.343875693","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=144/36864, ttl=64 (reply in 122)"
"122","57.343898534","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=144/36864, ttl=64 (request in 121)"
"123","58.368118048","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=145/37120, ttl=64 (reply in 124)"
"124","58.368155720","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=145/37120, ttl=64 (request in 123)"
"125","59.391910848","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=146/37376, ttl=64 (reply in 126)"
"126","59.391953613","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=146/37376, ttl=64 (request in 125)"
"127","60.415737909","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=147/37632, ttl=64 (reply in 128)"
"128","60.415774325","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=147/37632, ttl=64 (request in 127)"
"129","61.439628193","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=148/37888, ttl=64 (reply in 130)"
"130","61.439652041","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=148/37888, ttl=64 (request in 129)"
"131","62.463906031","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=149/38144, ttl=64 (reply in 132)"
"132","62.463941949","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=149/38144, ttl=64 (request in 131)"
"133","63.488167384","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=150/38400, ttl=64 (reply in 134)"
"134","63.488203552","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=150/38400, ttl=64 (request in 133)"
"135","64.512029948","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=151/38656, ttl=64 (reply in 136)"
"136","64.512055938","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=151/38656, ttl=64 (request in 135)"
"137","65.536219425","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=152/38912, ttl=64 (reply in 138)"
"138","65.536258842","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=152/38912, ttl=64 (request in 137)"
"139","66.559829193","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=153/39168, ttl=64 (reply in 140)"
"140","66.559865962","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=153/39168, ttl=64 (request in 139)"
"141","67.583828692","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=154/39424, ttl=64 (reply in 142)"
"142","67.583867279","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=154/39424, ttl=64 (request in 141)"
"143","68.611618160","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=155/39680, ttl=64 (reply in 144)"
"144","68.611643609","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=155/39680, ttl=64 (request in 143)"
"145","69.635788145","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=156/39936, ttl=64 (reply in 146)"
"146","69.635815904","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=156/39936, ttl=64 (request in 145)"
"147","70.655806445","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=157/40192, ttl=64 (reply in 148)"
"148","70.655842988","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=157/40192, ttl=64 (request in 147)"
"149","71.679963967","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=158/40448, ttl=64 (reply in 150)"
"150","71.679997120","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=158/40448, ttl=64 (request in 149)"
"151","72.703932323","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=159/40704, ttl=64 (reply in 152)"
"152","72.703955650","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=159/40704, ttl=64 (request in 151)"
"153","73.728025518","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=160/40960, ttl=64 (reply in 154)"
"154","73.728064661","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=160/40960, ttl=64 (request in 153)"
"155","74.752298577","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=161/41216, ttl=64 (reply in 156)"
"156","74.752334745","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=161/41216, ttl=64 (request in 155)"
"157","75.775988718","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=162/41472, ttl=64 (reply in 158)"
"158","75.776027989","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=162/41472, ttl=64 (request in 157)"
"159","76.799891327","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=163/41728, ttl=64 (reply in 160)"
"160","76.799915428","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=163/41728, ttl=64 (request in 159)"
"161","77.823971554","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=164/41984, ttl=64 (reply in 162)"
"162","77.824005026","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=164/41984, ttl=64 (request in 161)"
"163","78.848005062","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=165/42240, ttl=64 (reply in 164)"
"164","78.848038149","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=165/42240, ttl=64 (request in 163)"
"165","79.872190354","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=166/42496, ttl=64 (reply in 166)"
"166","79.872228696","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=166/42496, ttl=64 (request in 165)"
"167","80.895786006","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=167/42752, ttl=64 (reply in 168)"
"168","80.895826936","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=167/42752, ttl=64 (request in 167)"
"169","81.919938125","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=168/43008, ttl=64 (reply in 170)"
"170","81.919972570","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=168/43008, ttl=64 (request in 169)"
"171","82.943758048","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=169/43264, ttl=64 (reply in 172)"
"172","82.943796458","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=169/43264, ttl=64 (request in 171)"
"173","83.968120824","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=170/43520, ttl=64 (reply in 174)"
"174","83.968159479","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=170/43520, ttl=64 (request in 173)"
"175","84.992204768","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=171/43776, ttl=64 (reply in 176)"
"176","84.992236349","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=171/43776, ttl=64 (request in 175)"
"177","86.015921234","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=172/44032, ttl=64 (reply in 178)"
"178","86.015954213","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=172/44032, ttl=64 (request in 177)"
"179","87.039748536","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=173/44288, ttl=64 (reply in 180)"
"180","87.039787936","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=173/44288, ttl=64 (request in 179)"
"181","88.063817806","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=174/44544, ttl=64 (reply in 182)"
"182","88.063852165","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=174/44544, ttl=64 (request in 181)"
"183","89.087692876","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=175/44800, ttl=64 (reply in 184)"
"184","89.087727259","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=175/44800, ttl=64 (request in 183)"
"185","90.112186351","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=176/45056, ttl=64 (reply in 186)"
"186","90.112222096","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=176/45056, ttl=64 (request in 185)"
"187","91.135982000","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=177/45312, ttl=64 (reply in 188)"
"188","91.136016557","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=177/45312, ttl=64 (request in 187)"
"189","92.160076719","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=178/45568, ttl=64 (reply in 190)"
"190","92.160113233","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=178/45568, ttl=64 (request in 189)"
"191","93.183802850","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=179/45824, ttl=64 (reply in 192)"
"192","93.183838144","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=179/45824, ttl=64 (request in 191)"
"193","94.207823231","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=180/46080, ttl=64 (reply in 194)"
"194","94.207859489","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=180/46080, ttl=64 (request in 193)"
"195","94.688474764","fe80::ec5e:a2ff:fe52:d123","ff02::2","ICMPv6","70","Router Solicitation from ee:5e:a2:52:d1:23"
"196","95.232167432","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=181/46336, ttl=64 (reply in 197)"
"197","95.232191461","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=181/46336, ttl=64 (request in 196)"
"198","96.255718036","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=182/46592, ttl=64 (reply in 199)"
"199","96.255748183","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=182/46592, ttl=64 (request in 198)"
"200","97.280189049","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=183/46848, ttl=64 (reply in 201)"
"201","97.280227867","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=183/46848, ttl=64 (request in 200)"
"202","98.303880071","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=184/47104, ttl=64 (reply in 203)"
"203","98.303901117","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=184/47104, ttl=64 (request in 202)"
"204","99.327814858","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=185/47360, ttl=64 (reply in 205)"
"205","99.327852588","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=185/47360, ttl=64 (request in 204)"
"206","100.351746223","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=186/47616, ttl=64 (reply in 207)"
"207","100.351773979","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=186/47616, ttl=64 (request in 206)"
"208","101.376077340","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=187/47872, ttl=64 (reply in 209)"
"209","101.376118064","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=187/47872, ttl=64 (request in 208)"
"210","102.399716644","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=188/48128, ttl=64 (reply in 211)"
"211","102.399752852","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=188/48128, ttl=64 (request in 210)"
"212","103.423744815","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=189/48384, ttl=64 (reply in 213)"
"213","103.423785135","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=189/48384, ttl=64 (request in 212)"
"214","104.416005983","c6:e5:2b:e0:25:d9","9a:4a:25:5a:5e:8b","ARP","42","Who has 10.0.0.1? Tell 10.0.0.2"
"215","104.416021292","9a:4a:25:5a:5e:8b","c6:e5:2b:e0:25:d9","ARP","42","10.0.0.1 is at 9a:4a:25:5a:5e:8b"
"216","104.447989025","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=190/48640, ttl=64 (reply in 217)"
"217","104.448025041","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=190/48640, ttl=64 (request in 216)"
"218","104.927645861","fe80::984a:25ff:fe5a:5e8b","ff02::2","ICMPv6","70","Router Solicitation from 9a:4a:25:5a:5e:8b"
"219","105.472229367","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=191/48896, ttl=64 (reply in 220)"
"220","105.472270050","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=191/48896, ttl=64 (request in 219)"
"221","106.495777072","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=192/49152, ttl=64 (reply in 222)"
"222","106.495816685","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=192/49152, ttl=64 (request in 221)"
"223","107.520033862","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=193/49408, ttl=64 (reply in 224)"
"224","107.520075143","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=193/49408, ttl=64 (request in 223)"
"225","108.543790394","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=194/49664, ttl=64 (reply in 226)"
"226","108.543828454","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=194/49664, ttl=64 (request in 225)"
"227","109.567816318","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=195/49920, ttl=64 (reply in 228)"
"228","109.567853798","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=195/49920, ttl=64 (request in 227)"
"229","110.591690320","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=196/50176, ttl=64 (reply in 230)"
"230","110.591725938","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=196/50176, ttl=64 (request in 229)"
"231","111.072559281","fe80::dcff:1eff:fe65:4dd1","ff02::2","ICMPv6","70","Router Solicitation from de:ff:1e:65:4d:d1"
"232","111.615674573","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=197/50432, ttl=64 (reply in 233)"
"233","111.615694580","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=197/50432, ttl=64 (request in 232)"
"234","112.640363810","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=198/50688, ttl=64 (reply in 235)"
"235","112.640393965","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1251, seq=198/50688, ttl=64 (request in 234)"
"236","113.663772650","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x1251, seq=199/50944, ttl=64 (reply in 237)"
