"No.","Time","Source","Destination","Protocol","Length","Info"
"45","19.786474026","fe80::8cfa:15ff:fe86:1eae","ff02::fb","MDNS","107","Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question"
"46","19.937830082","fe80::9425:cff:fe53:f475","ff02::2","ICMPv6","70","Router Solicitation from 96:25:0c:53:f4:75"
"47","19.937885948","fe80::c8f3:aaff:fe32:d4a7","ff02::2","ICMPv6","70","Router Solicitation from ca:f3:aa:32:d4:a7"
"48","19.937910569","fe80::3860:c9ff:fe9a:b4df","ff02::2","ICMPv6","70","Router Solicitation from 3a:60:c9:9a:b4:df"
"49","20.480470104","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=28/7168, ttl=64 (reply in 50)"
"50","20.480512255","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=28/7168, ttl=64 (request in 49)"
"51","21.503959914","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=29/7424, ttl=64 (reply in 52)"
"52","21.504006548","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=29/7424, ttl=64 (request in 51)"
"53","21.984403544","fe80::8cfa:15ff:fe86:1eae","ff02::2","ICMPv6","70","Router Solicitation from 8e:fa:15:86:1e:ae"
"54","21.985449579","fe80::802e:1eff:feee:8d4e","ff02::2","ICMPv6","70","Router Solicitation from 82:2e:1e:ee:8d:4e"
"55","21.985757179","fe80::70e9:30ff:fe1f:94d0","ff02::2","ICMPv6","70","Router Solicitation from 72:e9:30:1f:94:d0"
"56","21.985788507","fe80::d03c:22ff:fe99:8dd1","ff02::2","ICMPv6","70","Router Solicitation from d2:3c:22:99:8d:d1"
"57","22.528146615","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=30/7680, ttl=64 (reply in 58)"
"58","22.528185630","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=30/7680, ttl=64 (request in 57)"
"59","23.552035497","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=31/7936, ttl=64 (reply in 60)"
"60","23.552071344","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=31/7936, ttl=64 (request in 59)"
"61","24.576463380","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=32/8192, ttl=64 (reply in 62)"
"62","24.576500941","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=32/8192, ttl=64 (request in 61)"
"63","25.599961640","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=33/8448, ttl=64 (reply in 64)"
"64","25.599993542","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=33/8448, ttl=64 (request in 63)"
"65","26.623906079","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=34/8704, ttl=64 (reply in 66)"
"66","26.623944722","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=34/8704, ttl=64 (request in 65)"
"67","27.648012456","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=35/8960, ttl=64 (reply in 68)"
"68","27.648052887","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=35/8960, ttl=64 (request in 67)"
"69","28.672227981","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=36/9216, ttl=64 (reply in 70)"
"70","28.672281143","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=36/9216, ttl=64 (request in 69)"
"71","29.696922468","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=37/9472, ttl=64 (reply in 72)"
"72","29.696967908","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=37/9472, ttl=64 (request in 71)"
"73","30.720296016","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=38/9728, ttl=64 (reply in 74)"
"74","30.720336484","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=38/9728, ttl=64 (request in 73)"
"75","31.744398740","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=39/9984, ttl=64 (reply in 76)"
"76","31.744427618","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=39/9984, ttl=64 (request in 75)"
"77","32.767985764","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=40/10240, ttl=64 (reply in 78)"
"78","32.768022580","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=40/10240, ttl=64 (request in 77)"
"79","33.792660589","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=41/10496, ttl=64 (reply in 80)"
"80","33.792712669","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=41/10496, ttl=64 (request in 79)"
"81","34.815915403","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=42/10752, ttl=64 (reply in 82)"
"82","34.815952443","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=42/10752, ttl=64 (request in 81)"
"83","35.840382719","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=43/11008, ttl=64 (reply in 84)"
"84","35.840431135","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=43/11008, ttl=64 (request in 83)"
"85","36.864102795","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=44/11264, ttl=64 (reply in 86)"
"86","36.864139529","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=44/11264, ttl=64 (request in 85)"
"87","37.888140162","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=45/11520, ttl=64 (reply in 88)"
"88","37.888184031","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=45/11520, ttl=64 (request in 87)"
"89","38.912099349","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=46/11776, ttl=64 (reply in 90)"
"90","38.912130368","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=46/11776, ttl=64 (request in 89)"
"91","39.936683494","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=47/12032, ttl=64 (reply in 92)"
