,Duration,N_Packets,N_Bytes,Idle_timeout,Protocol,Source_ip,Destination_ip
183,62.649,5,342, 60,tcp,10.0.1.15,10.0.1.3
184,62.563,2,130, 60,tcp,10.0.1.15,10.0.1.3
185,62.563,2,160, 60,tcp,10.0.1.4,10.0.1.3
186,62.368,2,120, 60,icmp,10.0.1.14,10.0.1.3
187,62.281,11,840, 60,tcp,10.0.1.4,10.0.1.3
188,62.249,5,408, 60,tcp,10.0.1.14,10.0.1.3
189,62.244,3,216, 60,tcp,10.0.1.5,10.0.1.3
190,62.203,11,804, 60,tcp,10.0.1.7,10.0.1.3
191,62.167,3,180, 60,icmp,10.0.1.16,10.0.1.3
192,62.167,2,120, 60,icmp,10.0.1.17,10.0.1.3
193,62.138,8,552, 60,tcp,10.0.1.10,10.0.1.3
194,62.138,2,130, 60,tcp,10.0.1.14,10.0.1.3
195,62.138,2,120, 60,tcp,10.0.1.1,10.0.1.3
196,61.916,7,492, 60,tcp,10.0.1.1,10.0.1.3
197,61.899,2,120, 60,icmp,10.0.1.11,10.0.1.3
198,61.897,2,120, 60,icmp,10.0.1.12,10.0.1.3
199,61.831,2,126, 60,tcp,10.0.1.16,10.0.1.3
200,61.817,2,140, 60,tcp,10.0.1.5,10.0.1.3
201,61.797,8,552, 60,tcp,10.0.1.19,10.0.1.3
202,61.766,2,120, 60,tcp,10.0.1.1,10.0.1.3
203,61.764,4,240, 60,tcp,10.0.1.2,10.0.1.3
204,61.761,3,180, 60,tcp,10.0.1.5,10.0.1.3
205,61.677,3,180, 60,icmp,10.0.1.17,10.0.1.3
206,61.657,2,120, 60,icmp,10.0.1.8,10.0.1.3
207,61.242,9,648, 60,tcp,10.0.1.9,10.0.1.3
208,61.109,2,166, 60,tcp,10.0.1.17,10.0.1.3
209,61.085,2,120, 60,tcp,10.0.1.19,10.0.1.3
210,61.085,2,182, 60,tcp,10.0.1.1,10.0.1.3
211,61.066,2,120, 60,icmp,10.0.1.15,10.0.1.3
212,61.033,2,120, 60,icmp,10.0.1.8,10.0.1.3
213,61.028,2,120, 60,icmp,10.0.1.11,10.0.1.3
214,61.028,8,552, 60,tcp,10.0.1.12,10.0.1.3
215,61.011,2,120, 60,icmp,10.0.1.17,10.0.1.3
216,60.956,8,594, 60,tcp,10.0.1.7,10.0.1.3
217,60.917,2,126, 60,tcp,10.0.1.14,10.0.1.3
218,60.913,7,528, 60,tcp,10.0.1.16,10.0.1.3
219,60.872,2,120, 60,tcp,10.0.1.10,10.0.1.3
220,60.839,2,120, 60,icmp,10.0.1.12,10.0.1.3
221,60.829,6,468, 60,tcp,10.0.1.2,10.0.1.3
222,60.534,2,126, 60,tcp,10.0.1.12,10.0.1.3
223,60.406,4,240, 60,icmp,10.0.1.18,10.0.1.3
224,60.387,2,120, 60,icmp,10.0.1.12,10.0.1.3
225,60.088,3,216, 60,tcp,10.0.1.16,10.0.1.3
226,60.087,2,156, 60,tcp,10.0.1.17,10.0.1.3
227,60.068,2,130, 60,tcp,10.0.1.10,10.0.1.3
228,60.056,2,120, 60,tcp,10.0.1.17,10.0.1.3
229,60.008,1,96, 60,udp,10.0.1.11,10.0.1.3
230,60.001,2,126, 60,tcp,10.0.1.14,10.0.1.3
231,60.001,1,66, 60,tcp,10.0.1.15,10.0.1.3
232,59.988,1,60, 60,icmp,10.0.1.6,10.0.1.3
233,59.982,2,120, 60,icmp,10.0.1.9,10.0.1.3
234,59.976,1,96, 60,udp,10.0.1.12,10.0.1.3
235,59.973,1,60, 60,tcp,10.0.1.14,10.0.1.3
236,59.972,3,288, 60,tcp,10.0.1.15,10.0.1.3
237,59.966,1,88, 60,udp,10.0.1.18,10.0.1.3
238,59.964,3,288, 60,udp,10.0.1.19,10.0.1.3
239,59.961,2,192, 60,udp,10.0.1.2,10.0.1.3
240,59.96,1,96, 60,udp,10.0.1.4,10.0.1.3
241,59.95,1,96, 60,udp,10.0.1.8,10.0.1.3
242,59.949,1,96, 60,udp,10.0.1.10,10.0.1.3
243,59.944,2,192, 60,tcp,10.0.1.13,10.0.1.3
244,59.943,4,384, 60,tcp,10.0.1.14,10.0.1.3
245,59.94,1,96, 60,tcp,10.0.1.16,10.0.1.3
246,59.939,1,96, 60,tcp,10.0.1.17,10.0.1.3
247,59.936,1,96, 60,tcp,10.0.1.18,10.0.1.3
248,59.926,1,96, 60,udp,10.0.1.7,10.0.1.3
249,59.924,1,96, 60,udp,10.0.1.9,10.0.1.3
250,59.913,1,96, 60,udp,10.0.1.17,10.0.1.3
251,59.91,1,96, 60,udp,10.0.1.19,10.0.1.3
252,59.898,5,372, 60,tcp,10.0.1.11,10.0.1.3
253,59.897,1,60, 60,tcp,10.0.1.12,10.0.1.3
254,59.897,1,60, 60,tcp,10.0.1.13,10.0.1.3
255,59.896,1,60, 60,tcp,10.0.1.14,10.0.1.3
256,59.896,1,60, 60,tcp,10.0.1.15,10.0.1.3
257,59.893,1,66, 60,tcp,10.0.1.17,10.0.1.3
258,59.892,1,66, 60,tcp,10.0.1.18,10.0.1.3
259,59.889,1,60, 60,icmp,10.0.1.2,10.0.1.3
260,59.888,2,126, 60,tcp,10.0.1.4,10.0.1.3
261,59.885,2,120, 60,tcp,10.0.1.5,10.0.1.3
262,59.884,1,60, 60,tcp,10.0.1.6,10.0.1.3
263,59.882,1,96, 60,tcp,10.0.1.7,10.0.1.3
264,59.877,1,60, 60,tcp,10.0.1.13,10.0.1.3
265,59.874,1,96, 60,udp,10.0.1.15,10.0.1.3
266,59.87,1,96, 60,udp,10.0.1.19,10.0.1.3
267,59.865,1,96, 60,udp,10.0.1.1,10.0.1.3
268,59.862,1,96, 60,udp,10.0.1.5,10.0.1.3
269,59.86,1,96, 60,udp,10.0.1.6,10.0.1.3
270,59.848,1,96, 60,udp,10.0.1.14,10.0.1.3
271,59.846,1,96, 60,udp,10.0.1.16,10.0.1.3
272,59.845,1,60, 60,tcp,10.0.1.17,10.0.1.3
273,59.844,2,120, 60,tcp,10.0.1.18,10.0.1.3
274,59.84,1,60, 60,tcp,10.0.1.2,10.0.1.3
275,59.839,1,96, 60,tcp,10.0.1.4,10.0.1.3
276,59.837,2,156, 60,tcp,10.0.1.5,10.0.1.3
277,59.835,1,89, 60,udp,10.0.1.6,10.0.1.3
278,59.832,3,288, 60,udp,10.0.1.7,10.0.1.3
279,59.828,2,192, 60,udp,10.0.1.10,10.0.1.3
280,59.827,1,96, 60,udp,10.0.1.11,10.0.1.3
281,59.824,1,96, 60,udp,10.0.1.12,10.0.1.3
282,59.818,1,96, 60,udp,10.0.1.16,10.0.1.3
283,59.814,1,96, 60,udp,10.0.1.17,10.0.1.3
284,59.813,1,96, 60,udp,10.0.1.18,10.0.1.3
285,59.808,1,96, 60,udp,10.0.1.4,10.0.1.3
286,59.785,6,576, 60,udp,10.0.1.4,10.0.1.3
287,59.782,1,96, 60,udp,10.0.1.6,10.0.1.3
288,59.777,1,96, 60,udp,10.0.1.11,10.0.1.3
289,59.776,2,192, 60,udp,10.0.1.12,10.0.1.3
290,59.768,1,96, 60,udp,10.0.1.18,10.0.1.3
291,59.764,1,96, 60,udp,10.0.1.1,10.0.1.3
292,59.763,1,96, 60,udp,10.0.1.2,10.0.1.3
293,59.758,1,96, 60,udp,10.0.1.6,10.0.1.3
294,59.754,7,672, 60,udp,10.0.1.8,10.0.1.3
295,59.747,1,96, 60,tcp,10.0.1.13,10.0.1.3
296,59.743,1,60, 60,tcp,10.0.1.17,10.0.1.3
297,59.738,1,96, 60,tcp,10.0.1.1,10.0.1.3
298,59.736,2,120, 60,tcp,10.0.1.6,10.0.1.3
299,59.733,4,276, 60,tcp,10.0.1.8,10.0.1.3
300,59.73,1,60, 60,tcp,10.0.1.11,10.0.1.3
301,59.729,1,96, 60,tcp,10.0.1.12,10.0.1.3
302,59.726,1,89, 60,udp,10.0.1.14,10.0.1.3
303,59.724,3,288, 60,udp,10.0.1.15,10.0.1.3
304,59.721,2,192, 60,udp,10.0.1.16,10.0.1.3
305,59.721,1,96, 60,udp,10.0.1.17,10.0.1.3
306,59.72,1,96, 60,udp,10.0.1.18,10.0.1.3
307,59.717,1,96, 60,udp,10.0.1.19,10.0.1.3
308,59.715,1,60, 60,tcp,10.0.1.1,10.0.1.3
309,59.713,1,60, 60,tcp,10.0.1.2,10.0.1.3
310,59.69,1,60, 60,tcp,10.0.1.16,10.0.1.3
311,59.688,1,60, 60,tcp,10.0.1.17,10.0.1.3
312,59.678,2,120, 60,icmp,10.0.1.2,10.0.1.3
313,59.654,7,492, 60,tcp,10.0.1.18,10.0.1.3
314,59.647,1,60, 60,tcp,10.0.1.5,10.0.1.3
315,59.645,2,174, 60,tcp,10.0.1.6,10.0.1.3
316,59.644,1,60, 60,tcp,10.0.1.7,10.0.1.3
317,59.641,1,78, 60,tcp,10.0.1.9,10.0.1.3
318,59.633,1,89, 60,udp,10.0.1.12,10.0.1.3
319,59.631,3,288, 60,udp,10.0.1.13,10.0.1.3
320,59.63,2,192, 60,udp,10.0.1.14,10.0.1.3
321,59.628,1,96, 60,udp,10.0.1.15,10.0.1.3
322,59.625,1,96, 60,udp,10.0.1.17,10.0.1.3
323,59.622,1,96, 60,udp,10.0.1.19,10.0.1.3
324,59.618,1,96, 60,udp,10.0.1.2,10.0.1.3
325,59.616,1,96, 60,udp,10.0.1.5,10.0.1.3
326,59.605,4,384, 60,tcp,10.0.1.14,10.0.1.3
327,59.603,1,96, 60,tcp,10.0.1.16,10.0.1.3
328,59.601,1,96, 60,tcp,10.0.1.17,10.0.1.3
329,59.599,1,96, 60,tcp,10.0.1.18,10.0.1.3
330,59.589,1,66, 60,tcp,10.0.1.8,10.0.1.3
331,59.589,1,66, 60,tcp,10.0.1.9,10.0.1.3
332,59.565,1,60, 60,tcp,10.0.1.8,10.0.1.3
333,59.549,5,300, 60,tcp,10.0.1.2,10.0.1.3
334,59.545,4,276, 60,tcp,10.0.1.6,10.0.1.3
335,59.536,2,156, 60,tcp,10.0.1.12,10.0.1.3
336,59.535,1,60, 60,tcp,10.0.1.13,10.0.1.3
337,59.529,1,60, 60,tcp,10.0.1.16,10.0.1.3
338,59.526,1,60, 60,tcp,10.0.1.18,10.0.1.3
339,59.514,4,240, 60,icmp,10.0.1.6,10.0.1.3
340,59.508,1,60, 60,icmp,10.0.1.10,10.0.1.3
341,59.498,1,60, 60,icmp,10.0.1.16,10.0.1.3
342,59.497,1,60, 60,icmp,10.0.1.17,10.0.1.3
343,59.482,1,96, 60,tcp,10.0.1.8,10.0.1.3
344,59.479,2,120, 60,tcp,10.0.1.10,10.0.1.3
345,59.476,1,96, 60,tcp,10.0.1.12,10.0.1.3
346,59.472,1,96, 60,udp,10.0.1.14,10.0.1.3
347,59.467,1,96, 60,tcp,10.0.1.16,10.0.1.3
348,59.466,1,96, 60,udp,10.0.1.17,10.0.1.3
349,59.448,1,96, 60,tcp,10.0.1.10,10.0.1.3
350,59.447,1,60, 60,tcp,10.0.1.11,10.0.1.3
351,59.445,1,96, 60,udp,10.0.1.12,10.0.1.3
352,59.444,1,96, 60,tcp,10.0.1.13,10.0.1.3
353,59.443,1,70, 60,tcp,10.0.1.14,10.0.1.3
354,59.421,2,192, 60,tcp,10.0.1.7,10.0.1.3
355,59.421,1,96, 60,tcp,10.0.1.8,10.0.1.3
356,59.421,1,70, 60,tcp,10.0.1.9,10.0.1.3
357,59.419,1,70, 60,tcp,10.0.1.10,10.0.1.3
358,59.395,1,96, 60,tcp,10.0.1.9,10.0.1.3
359,59.393,1,60, 60,tcp,10.0.1.10,10.0.1.3
360,59.39,3,288, 60,tcp,10.0.1.11,10.0.1.3
361,59.388,1,96, 60,tcp,10.0.1.12,10.0.1.3
362,59.384,1,96, 60,tcp,10.0.1.13,10.0.1.3
363,59.373,1,60, 60,tcp,10.0.1.2,10.0.1.3
364,59.372,1,96, 60,tcp,10.0.1.4,10.0.1.3
365,59.371,1,60, 60,tcp,10.0.1.5,10.0.1.3
366,59.364,1,89, 60,udp,10.0.1.7,10.0.1.3
367,59.362,3,288, 60,udp,10.0.1.8,10.0.1.3
368,59.36,1,96, 60,udp,10.0.1.10,10.0.1.3
369,59.357,1,96, 60,udp,10.0.1.11,10.0.1.3
370,59.355,1,96, 60,udp,10.0.1.12,10.0.1.3
371,59.351,1,96, 60,udp,10.0.1.14,10.0.1.3
372,59.336,4,240, 60,tcp,10.0.1.8,10.0.1.3
373,59.327,1,60, 60,icmp,10.0.1.15,10.0.1.3
374,59.326,1,60, 60,icmp,10.0.1.16,10.0.1.3
375,59.312,2,120, 60,icmp,10.0.1.9,10.0.1.3
376,59.294,1,70, 60,tcp,10.0.1.7,10.0.1.3
377,59.293,1,70, 60,tcp,10.0.1.8,10.0.1.3
378,59.285,1,60, 60,tcp,10.0.1.15,10.0.1.3
379,59.283,1,96, 60,tcp,10.0.1.16,10.0.1.3
380,59.282,3,216, 60,tcp,10.0.1.17,10.0.1.3
381,59.281,2,126, 60,tcp,10.0.1.18,10.0.1.3
382,59.276,1,70, 60,tcp,10.0.1.2,10.0.1.3
383,59.252,1,60, 60,tcp,10.0.1.17,10.0.1.3
384,59.242,1,91, 60,tcp,10.0.1.10,10.0.1.3
385,59.24,1,60, 60,tcp,10.0.1.11,10.0.1.3
386,59.234,1,60, 60,tcp,10.0.1.15,10.0.1.3
387,59.233,1,60, 60,tcp,10.0.1.16,10.0.1.3
388,59.232,1,96, 60,tcp,10.0.1.17,10.0.1.3
389,59.209,1,60, 60,tcp,10.0.1.13,10.0.1.3
390,59.2,1,96, 60,tcp,10.0.1.17,10.0.1.3
391,59.199,1,96, 60,tcp,10.0.1.18,10.0.1.3
392,59.197,1,60, 60,tcp,10.0.1.19,10.0.1.3
393,59.195,2,156, 60,tcp,10.0.1.2,10.0.1.3
394,59.193,4,354, 60,tcp,10.0.1.4,10.0.1.3
395,59.189,1,96, 60,tcp,10.0.1.5,10.0.1.3
396,59.188,1,96, 60,tcp,10.0.1.6,10.0.1.3
397,59.175,1,66, 60,tcp,10.0.1.16,10.0.1.3
398,59.161,1,66, 60,tcp,10.0.1.5,10.0.1.3
399,59.158,1,60, 60,tcp,10.0.1.6,10.0.1.3
400,59.157,1,96, 60,tcp,10.0.1.7,10.0.1.3
401,59.151,4,384, 60,tcp,10.0.1.10,10.0.1.3
402,59.149,1,96, 60,tcp,10.0.1.11,10.0.1.3
403,59.144,1,60, 60,tcp,10.0.1.15,10.0.1.3
404,59.129,2,158, 60,tcp,10.0.1.7,10.0.1.3
405,59.128,1,88, 60,tcp,10.0.1.8,10.0.1.3
406,59.123,1,70, 60,tcp,10.0.1.10,10.0.1.3
407,59.122,1,86, 60,tcp,10.0.1.11,10.0.1.3
408,59.119,1,70, 60,tcp,10.0.1.12,10.0.1.3
409,59.118,1,70, 60,tcp,10.0.1.13,10.0.1.3
410,59.116,1,86, 60,tcp,10.0.1.14,10.0.1.3
411,59.115,1,70, 60,tcp,10.0.1.15,10.0.1.3
412,59.089,2,156, 60,tcp,10.0.1.13,10.0.1.3
413,59.081,2,156, 60,tcp,10.0.1.17,10.0.1.3
414,59.077,1,60, 60,tcp,10.0.1.1,10.0.1.3
415,59.076,1,60, 60,tcp,10.0.1.2,10.0.1.3
416,59.065,6,432, 60,tcp,10.0.1.8,10.0.1.3
417,59.044,1,60, 60,tcp,10.0.1.2,10.0.1.3
418,59.022,2,192, 60,tcp,10.0.1.18,10.0.1.3
419,59.019,1,96, 60,tcp,10.0.1.19,10.0.1.3
