,Duration,N_Packets,N_Bytes,Idle_timeout,Protocol,Source_ip,Destination_ip
426,294.36,40,2400,60,tcp,10.0.1.2,10.0.1.3
427,294.305,40,2400,60,tcp,10.0.1.4,10.0.1.3
428,294.3,40,2400,60,tcp,10.0.1.5,10.0.1.3
429,294.295,80,7680,60,tcp,10.0.1.7,10.0.1.3
430,294.265,40,3840,60,tcp,10.0.1.9,10.0.1.3
431,294.25,40,2400,60,tcp,10.0.1.14,10.0.1.3
432,294.21,80,6240,60,tcp,10.0.1.15,10.0.1.3
433,294.205,40,2400,60,tcp,10.0.1.16,10.0.1.3
434,294.2,40,3560,60,udp,10.0.1.19,10.0.1.3
435,294.175,120,11520,60,udp,10.0.1.1,10.0.1.3
436,294.165,80,7680,60,udp,10.0.1.2,10.0.1.3
437,294.16,40,3840,60,udp,10.0.1.4,10.0.1.3
438,294.15,40,3840,60,udp,10.0.1.6,10.0.1.3
439,294.135,40,3840,60,udp,10.0.1.7,10.0.1.3
440,294.11,40,3840,60,tcp,10.0.1.9,10.0.1.3
441,294.11,40,2400,60,icmp,10.0.1.14,10.0.1.3
442,294.07,40,2400,60,icmp,10.0.1.15,10.0.1.3
443,294.06,160,13920,60,tcp,10.0.1.18,10.0.1.3
444,294.025,200,14880,60,tcp,10.0.1.6,10.0.1.3
445,294,40,3840,60,tcp,10.0.1.7,10.0.1.3
446,293.99,40,2400,60,tcp,10.0.1.9,10.0.1.3
447,293.985,40,3840,60,tcp,10.0.1.10,10.0.1.3
448,293.98,40,2400,60,tcp,10.0.1.18,10.0.1.3
449,293.915,40,3840,60,tcp,10.0.1.19,10.0.1.3
450,293.91,80,4800,60,tcp,10.0.1.2,10.0.1.3
451,293.895,80,6240,60,tcp,10.0.1.4,10.0.1.3
452,293.88,40,2400,60,tcp,10.0.1.13,10.0.1.3
453,293.825,40,2400,60,tcp,10.0.1.14,10.0.1.3
454,293.82,40,2400,60,tcp,10.0.1.1,10.0.1.3
455,293.78,120,7200,60,tcp,10.0.1.12,10.0.1.3
456,293.73,40,2400,60,tcp,10.0.1.7,10.0.1.3
457,293.64,40,3840,60,tcp,10.0.1.14,10.0.1.3
458,293.575,40,2800,60,tcp,10.0.1.17,10.0.1.3
459,293.56,40,3080,60,tcp,10.0.1.8,10.0.1.3
460,293.5,40,3840,60,tcp,10.0.1.9,10.0.1.3
461,293.365,80,7680,60,tcp,10.0.1.10,10.0.1.3
462,293.345,40,2800,60,tcp,10.0.1.11,10.0.1.3
463,293.345,200,19200,60,tcp,10.0.1.16,10.0.1.3
464,293.305,40,3840,60,tcp,10.0.1.17,10.0.1.3
465,293.305,40,3840,60,tcp,10.0.1.5,10.0.1.3
466,293.25,40,2400,60,tcp,10.0.1.8,10.0.1.3
467,293.225,200,19200,60,tcp,10.0.1.9,10.0.1.3
468,293.225,40,3840,60,tcp,10.0.1.10,10.0.1.3
469,293.22,40,2400,60,tcp,10.0.1.13,10.0.1.3
470,293.185,40,3840,60,tcp,10.0.1.14,10.0.1.3
471,293.185,40,3840,60,tcp,10.0.1.15,10.0.1.3
472,293.175,40,3840,60,tcp,10.0.1.16,10.0.1.3
473,293.165,40,3840,60,tcp,10.0.1.18,10.0.1.3
474,293.15,40,3840,60,tcp,10.0.1.6,10.0.1.3
475,292.985,40,3840,60,tcp,10.0.1.18,10.0.1.3
476,292.895,560,53760,60,tcp,10.0.1.5,10.0.1.3
477,292.845,40,3840,60,tcp,10.0.1.7,10.0.1.3
478,292.83,40,3840,60,tcp,10.0.1.9,10.0.1.3
479,292.815,40,3840,60,tcp,10.0.1.10,10.0.1.3
480,292.81,40,3840,60,tcp,10.0.1.11,10.0.1.3
481,292.805,40,3840,60,tcp,10.0.1.12,10.0.1.3
482,292.79,40,3840,60,tcp,10.0.1.16,10.0.1.3
483,292.765,40,3840,60,tcp,10.0.1.17,10.0.1.3
484,292.755,40,3840,60,tcp,10.0.1.19,10.0.1.3
485,292.74,80,6240,60,tcp,10.0.1.1,10.0.1.3
486,292.73,80,7680,60,tcp,10.0.1.4,10.0.1.3
487,292.725,40,3840,60,tcp,10.0.1.6,10.0.1.3
488,292.71,280,22560,60,tcp,10.0.1.14,10.0.1.3
489,292.52,80,6240,60,tcp,10.0.1.2,10.0.1.3
490,292.475,200,19200,60,tcp,10.0.1.4,10.0.1.3
491,292.465,80,7680,60,tcp,10.0.1.8,10.0.1.3
492,292.44,40,2800,60,tcp,10.0.1.4,10.0.1.3
493,292.355,40,3840,60,tcp,10.0.1.6,10.0.1.3
494,292.34,40,2400,60,tcp,10.0.1.13,10.0.1.3
495,292.3,40,3840,60,tcp,10.0.1.17,10.0.1.3
496,292.265,40,2400,60,tcp,10.0.1.18,10.0.1.3
497,292.255,40,3840,60,tcp,10.0.1.1,10.0.1.3
498,292.245,80,5040,60,tcp,10.0.1.2,10.0.1.3
499,292.24,40,3840,60,tcp,10.0.1.5,10.0.1.3
500,292.225,80,7680,60,tcp,10.0.1.9,10.0.1.3
501,292.195,40,3840,60,tcp,10.0.1.10,10.0.1.3
502,292.19,40,3840,60,tcp,10.0.1.12,10.0.1.3
503,292.165,280,25440,60,tcp,10.0.1.14,10.0.1.3
504,292.155,40,2400,60,icmp,10.0.1.6,10.0.1.3
505,292.08,40,3840,60,tcp,10.0.1.7,10.0.1.3
506,292.075,40,2400,60,icmp,10.0.1.8,10.0.1.3
507,292.065,40,3840,60,tcp,10.0.1.11,10.0.1.3
508,292.045,40,3840,60,tcp,10.0.1.12,10.0.1.3
509,292.04,160,9600,60,tcp,10.0.1.15,10.0.1.3
510,292.01,200,12000,60,tcp,10.0.1.16,10.0.1.3
511,292.005,40,3280,60,tcp,10.0.1.6,10.0.1.3
512,291.96,40,2400,60,icmp,10.0.1.7,10.0.1.3
513,291.945,80,7680,60,tcp,10.0.1.9,10.0.1.3
514,291.925,160,9600,60,tcp,10.0.1.10,10.0.1.3
515,291.91,120,11520,60,tcp,10.0.1.15,10.0.1.3
516,291.885,80,6240,60,tcp,10.0.1.16,10.0.1.3
517,291.875,40,3840,60,tcp,10.0.1.17,10.0.1.3
518,291.86,200,19200,60,tcp,10.0.1.19,10.0.1.3
519,291.855,80,6240,60,tcp,10.0.1.2,10.0.1.3
520,291.835,40,3840,60,tcp,10.0.1.5,10.0.1.3
521,291.83,40,3840,60,tcp,10.0.1.6,10.0.1.3
522,291.825,40,3840,60,tcp,10.0.1.8,10.0.1.3
523,291.815,40,2400,60,tcp,10.0.1.9,10.0.1.3
524,291.81,80,7680,60,tcp,10.0.1.11,10.0.1.3
525,291.805,40,3840,60,tcp,10.0.1.12,10.0.1.3
526,291.805,160,15360,60,tcp,10.0.1.13,10.0.1.3
527,291.785,40,3840,60,tcp,10.0.1.15,10.0.1.3
528,291.785,80,7680,60,tcp,10.0.1.2,10.0.1.3
529,291.745,40,3840,60,tcp,10.0.1.5,10.0.1.3
530,291.735,40,3840,60,tcp,10.0.1.8,10.0.1.3
531,291.74,40,3840,60,tcp,10.0.1.14,10.0.1.3
532,291.695,40,3840,60,tcp,10.0.1.15,10.0.1.3
533,291.695,40,3840,60,tcp,10.0.1.16,10.0.1.3
534,291.69,40,2400,60,tcp,10.0.1.18,10.0.1.3
535,291.68,320,19200,60,tcp,10.0.1.6,10.0.1.3
536,291.64,80,4800,60,tcp,10.0.1.15,10.0.1.3
537,291.58,40,3840,60,tcp,10.0.1.16,10.0.1.3
538,291.575,200,19120,60,udp,10.0.1.18,10.0.1.3
539,291.54,40,3840,60,tcp,10.0.1.2,10.0.1.3
540,291.515,120,11520,60,tcp,10.0.1.5,10.0.1.3
541,291.5,40,3840,60,tcp,10.0.1.6,10.0.1.3
542,291.495,40,3840,60,tcp,10.0.1.7,10.0.1.3
543,291.49,40,3760,60,udp,10.0.1.10,10.0.1.3
544,291.47,40,3760,60,udp,10.0.1.11,10.0.1.3
545,291.455,40,3840,60,tcp,10.0.1.13,10.0.1.3
546,291.44,40,3840,60,tcp,10.0.1.14,10.0.1.3
547,291.425,40,3840,60,tcp,10.0.1.15,10.0.1.3
548,291.415,40,2800,60,tcp,10.0.1.17,10.0.1.3
549,291.405,80,6240,60,tcp,10.0.1.18,10.0.1.3
550,291.4,40,2800,60,tcp,10.0.1.1,10.0.1.3
551,291.38,120,11520,60,tcp,10.0.1.6,10.0.1.3
552,291.345,40,3840,60,tcp,10.0.1.7,10.0.1.3
553,291.345,40,3840,60,tcp,10.0.1.8,10.0.1.3
554,291.34,40,3560,60,udp,10.0.1.9,10.0.1.3
555,291.33,120,11520,60,udp,10.0.1.10,10.0.1.3
556,291.32,40,3840,60,udp,10.0.1.11,10.0.1.3
557,291.315,40,3840,60,udp,10.0.1.12,10.0.1.3
558,291.3,40,3840,60,udp,10.0.1.14,10.0.1.3
559,291.27,40,3840,60,udp,10.0.1.17,10.0.1.3
560,291.25,40,2640,60,tcp,10.0.1.7,10.0.1.3
561,291.185,40,2640,60,tcp,10.0.1.8,10.0.1.3
562,291.18,40,2400,60,tcp,10.0.1.12,10.0.1.3
563,291.15,40,2400,60,tcp,10.0.1.13,10.0.1.3
564,291.14,40,2400,60,tcp,10.0.1.14,10.0.1.3
565,291.135,160,14040,60,tcp,10.0.1.16,10.0.1.3
566,291.12,40,3840,60,tcp,10.0.1.17,10.0.1.3
567,291.115,160,9600,60,tcp,10.0.1.7,10.0.1.3
568,291.055,80,4800,60,tcp,10.0.1.9,10.0.1.3
569,291.025,80,4800,60,tcp,10.0.1.5,10.0.1.3
570,290.905,80,7680,60,tcp,10.0.1.17,10.0.1.3
571,290.82,40,3840,60,tcp,10.0.1.18,10.0.1.3
572,290.82,40,2400,60,tcp,10.0.1.19,10.0.1.3
573,290.805,40,3840,60,tcp,10.0.1.8,10.0.1.3
574,290.745,40,3840,60,tcp,10.0.1.9,10.0.1.3
575,290.74,40,3000,60,tcp,10.0.1.19,10.0.1.3
576,290.675,40,3840,60,udp,10.0.1.1,10.0.1.3
577,290.67,40,3840,60,udp,10.0.1.5,10.0.1.3
578,290.655,40,3120,60,udp,10.0.1.6,10.0.1.3
579,290.65,40,3840,60,udp,10.0.1.7,10.0.1.3
580,290.64,40,2400,60,tcp,10.0.1.12,10.0.1.3
581,290.595,40,2400,60,tcp,10.0.1.13,10.0.1.3
582,290.585,40,2400,60,icmp,10.0.1.19,10.0.1.3
583,290.525,40,2400,60,icmp,10.0.1.1,10.0.1.3
584,290.515,40,2400,60,icmp,10.0.1.5,10.0.1.3
585,290.495,80,7680,60,tcp,10.0.1.7,10.0.1.3
586,290.495,40,3840,60,tcp,10.0.1.8,10.0.1.3
587,290.475,80,4800,60,icmp,10.0.1.13,10.0.1.3
588,290.425,40,2400,60,icmp,10.0.1.15,10.0.1.3
589,290.415,40,2400,60,icmp,10.0.1.16,10.0.1.3
590,290.415,40,2400,60,udp,10.0.1.2,10.0.1.3
591,290.37,40,2400,60,tcp,10.0.1.7,10.0.1.3
592,290.345,80,4800,60,tcp,10.0.1.8,10.0.1.3
593,290.335,200,19200,60,tcp,10.0.1.9,10.0.1.3
594,290.33,40,3840,60,tcp,10.0.1.10,10.0.1.3
595,290.325,40,3840,60,tcp,10.0.1.11,10.0.1.3
596,290.32,40,3840,60,tcp,10.0.1.12,10.0.1.3
597,290.31,40,3840,60,tcp,10.0.1.13,10.0.1.3
598,290.305,40,3120,60,udp,10.0.1.7,10.0.1.3
599,290.22,120,11520,60,tcp,10.0.1.8,10.0.1.3
600,290.215,40,3840,60,tcp,10.0.1.9,10.0.1.3
601,290.205,40,3840,60,udp,10.0.1.12,10.0.1.3
602,290.185,40,3120,60,udp,10.0.1.14,10.0.1.3
603,290.17,40,3840,60,udp,10.0.1.16,10.0.1.3
604,290.14,40,3120,60,udp,10.0.1.17,10.0.1.3
605,290.135,40,3840,60,udp,10.0.1.19,10.0.1.3
606,290.11,40,3840,60,udp,10.0.1.2,10.0.1.3
607,290.095,200,17760,60,tcp,10.0.1.5,10.0.1.3
608,290.07,40,3840,60,tcp,10.0.1.6,10.0.1.3
609,290.05,160,12480,60,tcp,10.0.1.8,10.0.1.3
610,290.05,80,6240,60,tcp,10.0.1.9,10.0.1.3
611,290.045,80,4800,60,tcp,10.0.1.11,10.0.1.3
612,290.02,40,3840,60,tcp,10.0.1.12,10.0.1.3
613,290.02,200,19200,60,tcp,10.0.1.13,10.0.1.3
614,290.01,40,3840,60,tcp,10.0.1.14,10.0.1.3
615,290.005,40,3840,60,tcp,10.0.1.15,10.0.1.3
616,290,40,3840,60,tcp,10.0.1.16,10.0.1.3
617,289.995,40,3840,60,tcp,10.0.1.17,10.0.1.3
618,289.99,40,2400,60,tcp,10.0.1.18,10.0.1.3
619,289.98,40,2400,60,tcp,10.0.1.19,10.0.1.3
620,289.975,40,2400,60,tcp,10.0.1.1,10.0.1.3
621,289.965,40,2400,60,tcp,10.0.1.4,10.0.1.3
622,289.93,40,2400,60,tcp,10.0.1.5,10.0.1.3
623,289.925,40,2400,60,tcp,10.0.1.11,10.0.1.3
624,289.91,40,3840,60,tcp,10.0.1.17,10.0.1.3
625,289.855,40,3840,60,tcp,10.0.1.19,10.0.1.3
626,289.845,40,3840,60,tcp,10.0.1.1,10.0.1.3
627,289.84,40,3840,60,tcp,10.0.1.2,10.0.1.3
628,289.83,80,4800,60,tcp,10.0.1.4,10.0.1.3
629,289.82,40,3840,60,tcp,10.0.1.6,10.0.1.3
630,289.81,40,3840,60,tcp,10.0.1.11,10.0.1.3
631,289.76,40,2400,60,tcp,10.0.1.4,10.0.1.3
632,289.69,40,3840,60,tcp,10.0.1.5,10.0.1.3
633,289.68,40,2400,60,tcp,10.0.1.7,10.0.1.3
634,289.67,160,12480,60,tcp,10.0.1.10,10.0.1.3
635,289.65,40,3840,60,tcp,10.0.1.11,10.0.1.3
636,289.645,40,2400,60,tcp,10.0.1.12,10.0.1.3
637,289.635,80,7680,60,tcp,10.0.1.13,10.0.1.3
638,289.625,40,3840,60,tcp,10.0.1.14,10.0.1.3
639,289.615,80,4800,60,tcp,10.0.1.16,10.0.1.3
640,289.595,40,2400,60,tcp,10.0.1.17,10.0.1.3
641,289.59,200,19200,60,tcp,10.0.1.18,10.0.1.3
642,289.585,40,3840,60,tcp,10.0.1.19,10.0.1.3
643,289.58,40,3840,60,tcp,10.0.1.1,10.0.1.3
644,289.575,40,3840,60,tcp,10.0.1.2,10.0.1.3
645,289.575,40,3840,60,tcp,10.0.1.4,10.0.1.3
646,289.565,80,4800,60,tcp,10.0.1.6,10.0.1.3
647,289.54,80,7680,60,tcp,10.0.1.11,10.0.1.3
648,289.51,40,3840,60,tcp,10.0.1.12,10.0.1.3
649,289.505,40,3120,60,udp,10.0.1.6,10.0.1.3
650,289.43,80,7680,60,udp,10.0.1.12,10.0.1.3
651,289.39,40,3400,60,udp,10.0.1.14,10.0.1.3
652,289.37,120,11080,60,udp,10.0.1.16,10.0.1.3
653,289.35,40,3400,60,udp,10.0.1.17,10.0.1.3
654,289.345,80,7680,60,udp,10.0.1.19,10.0.1.3
655,289.325,40,3840,60,udp,10.0.1.1,10.0.1.3
656,289.325,40,3840,60,udp,10.0.1.4,10.0.1.3
657,289.31,40,3840,60,udp,10.0.1.5,10.0.1.3
658,289.29,200,16320,60,tcp,10.0.1.13,10.0.1.3
659,289.245,40,3840,60,tcp,10.0.1.14,10.0.1.3
660,289.24,40,3840,60,tcp,10.0.1.16,10.0.1.3
661,289.23,120,11520,60,tcp,10.0.1.19,10.0.1.3
662,289.205,80,6240,60,tcp,10.0.1.1,10.0.1.3
663,289.19,40,3840,60,tcp,10.0.1.2,10.0.1.3
664,289.185,40,2400,60,tcp,10.0.1.9,10.0.1.3
665,289.155,40,3480,60,udp,10.0.1.10,10.0.1.3
666,289.15,40,3840,60,udp,10.0.1.12,10.0.1.3
667,289.135,40,2480,60,tcp,10.0.1.16,10.0.1.3
668,289.09,40,2480,60,tcp,10.0.1.18,10.0.1.3
669,289.085,40,2400,60,tcp,10.0.1.19,10.0.1.3
670,289.08,40,2480,60,tcp,10.0.1.1,10.0.1.3
671,289.075,40,2400,60,tcp,10.0.1.2,10.0.1.3
672,289.065,40,2640,60,tcp,10.0.1.4,10.0.1.3
673,289.06,40,2480,60,tcp,10.0.1.6,10.0.1.3
674,289.045,40,2400,60,tcp,10.0.1.7,10.0.1.3
675,289.035,40,2480,60,tcp,10.0.1.9,10.0.1.3
676,289.02,40,2400,60,tcp,10.0.1.10,10.0.1.3
677,289.01,40,2480,60,tcp,10.0.1.11,10.0.1.3
678,289.005,40,2400,60,tcp,10.0.1.12,10.0.1.3
679,289,40,2480,60,tcp,10.0.1.13,10.0.1.3
680,288.99,40,2480,60,tcp,10.0.1.14,10.0.1.3
681,288.985,40,2480,60,tcp,10.0.1.15,10.0.1.3
682,288.975,40,2480,60,tcp,10.0.1.16,10.0.1.3
683,288.975,40,2480,60,tcp,10.0.1.17,10.0.1.3
684,288.96,40,2400,60,tcp,10.0.1.18,10.0.1.3
685,288.955,40,2480,60,tcp,10.0.1.19,10.0.1.3
686,288.945,40,2400,60,tcp,10.0.1.1,10.0.1.3
687,288.935,40,2480,60,tcp,10.0.1.2,10.0.1.3
688,288.93,40,2480,60,tcp,10.0.1.4,10.0.1.3
689,288.92,40,2480,60,tcp,10.0.1.5,10.0.1.3
690,288.915,40,2400,60,tcp,10.0.1.6,10.0.1.3
691,288.91,40,2480,60,tcp,10.0.1.8,10.0.1.3
692,288.9,40,2480,60,tcp,10.0.1.9,10.0.1.3
693,288.895,40,2480,60,tcp,10.0.1.10,10.0.1.3
694,288.89,40,2400,60,tcp,10.0.1.11,10.0.1.3
695,288.87,40,2480,60,tcp,10.0.1.12,10.0.1.3
696,288.87,40,2480,60,tcp,10.0.1.13,10.0.1.3
697,288.865,40,2400,60,tcp,10.0.1.16,10.0.1.3
698,288.835,40,2400,60,tcp,10.0.1.17,10.0.1.3
699,288.83,40,2400,60,tcp,10.0.1.18,10.0.1.3
700,288.825,80,7680,60,tcp,10.0.1.19,10.0.1.3
701,288.815,40,3840,60,tcp,10.0.1.1,10.0.1.3
702,288.81,40,2400,60,tcp,10.0.1.2,10.0.1.3
703,288.795,40,3640,60,tcp,10.0.1.7,10.0.1.3
704,288.765,40,2400,60,tcp,10.0.1.8,10.0.1.3
705,288.755,200,12000,60,tcp,10.0.1.11,10.0.1.3
706,288.745,80,4800,60,tcp,10.0.1.17,10.0.1.3
707,288.695,80,4800,60,tcp,10.0.1.18,10.0.1.3
708,288.685,160,9600,60,tcp,10.0.1.19,10.0.1.3
709,288.675,160,9600,60,tcp,10.0.1.1,10.0.1.3
710,288.665,40,3840,60,tcp,10.0.1.7,10.0.1.3
711,288.63,40,3840,60,tcp,10.0.1.10,10.0.1.3
712,288.595,40,3760,60,tcp,10.0.1.5,10.0.1.3
713,288.49,40,3840,60,tcp,10.0.1.7,10.0.1.3
714,288.48,40,2400,60,tcp,10.0.1.9,10.0.1.3
715,288.46,120,11520,60,tcp,10.0.1.10,10.0.1.3
716,288.455,40,3840,60,tcp,10.0.1.11,10.0.1.3
717,288.44,40,3840,60,tcp,10.0.1.12,10.0.1.3
718,288.435,40,2400,60,tcp,10.0.1.14,10.0.1.3
719,288.42,40,2400,60,icmp,10.0.1.17,10.0.1.3
720,288.385,40,3600,60,udp,10.0.1.2,10.0.1.3
721,288.355,120,11520,60,udp,10.0.1.4,10.0.1.3
722,288.345,40,3480,60,udp,10.0.1.6,10.0.1.3
723,288.325,40,3840,60,udp,10.0.1.7,10.0.1.3
724,288.315,40,3480,60,udp,10.0.1.9,10.0.1.3
725,288.3,40,3840,60,tcp,10.0.1.10,10.0.1.3
726,288.29,40,3840,60,udp,10.0.1.11,10.0.1.3
727,288.285,40,3840,60,tcp,10.0.1.13,10.0.1.3
728,288.27,80,7680,60,udp,10.0.1.13,10.0.1.3
729,288.155,40,3840,60,udp,10.0.1.15,10.0.1.3
730,288.15,40,3080,60,udp,10.0.1.16,10.0.1.3
731,288.14,40,3080,60,udp,10.0.1.18,10.0.1.3
732,288.125,40,3840,60,udp,10.0.1.19,10.0.1.3
733,288.12,40,2400,60,tcp,10.0.1.5,10.0.1.3
734,288.095,40,2400,60,tcp,10.0.1.6,10.0.1.3
735,288.08,40,3840,60,tcp,10.0.1.7,10.0.1.3
736,288.08,80,7680,60,udp,10.0.1.8,10.0.1.3
737,288.07,80,7680,60,udp,10.0.1.10,10.0.1.3
738,288.05,40,3840,60,udp,10.0.1.13,10.0.1.3
739,288.02,40,3840,60,udp,10.0.1.15,10.0.1.3
740,288.005,40,3840,60,tcp,10.0.1.19,10.0.1.3
741,287.96,160,15360,60,tcp,10.0.1.8,10.0.1.3
742,287.92,40,3840,60,tcp,10.0.1.9,10.0.1.3
743,287.915,40,2400,60,icmp,10.0.1.18,10.0.1.3
744,287.82,40,3840,60,tcp,10.0.1.1,10.0.1.3
745,287.805,40,3840,60,tcp,10.0.1.2,10.0.1.3
746,287.795,40,2400,60,icmp,10.0.1.4,10.0.1.3
747,287.785,80,7680,60,tcp,10.0.1.6,10.0.1.3
748,287.76,40,3840,60,tcp,10.0.1.7,10.0.1.3
749,287.755,40,2400,60,tcp,10.0.1.9,10.0.1.3
750,287.735,40,3840,60,udp,10.0.1.10,10.0.1.3
751,287.73,40,2400,60,tcp,10.0.1.11,10.0.1.3
752,287.72,40,3480,60,udp,10.0.1.9,10.0.1.3
753,287.63,40,3840,60,udp,10.0.1.10,10.0.1.3
754,287.625,40,3600,60,udp,10.0.1.1,10.0.1.3
755,287.57,120,11520,60,udp,10.0.1.2,10.0.1.3
756,287.555,40,3480,60,udp,10.0.1.4,10.0.1.3
757,287.54,40,3840,60,udp,10.0.1.6,10.0.1.3
758,287.515,40,3480,60,udp,10.0.1.7,10.0.1.3
759,287.5,40,3840,60,udp,10.0.1.8,10.0.1.3
760,287.495,240,23040,60,tcp,10.0.1.11,10.0.1.3
761,287.485,280,26880,60,tcp,10.0.1.14,10.0.1.3
762,287.46,40,3840,60,tcp,10.0.1.16,10.0.1.3
763,287.445,40,3840,60,tcp,10.0.1.18,10.0.1.3
764,287.43,40,3840,60,tcp,10.0.1.10,10.0.1.3
765,287.355,40,3840,60,tcp,10.0.1.12,10.0.1.3
766,287.34,80,4800,60,tcp,10.0.1.17,10.0.1.3
767,287.31,40,3480,60,udp,10.0.1.1,10.0.1.3
768,287.275,120,11520,60,udp,10.0.1.2,10.0.1.3
769,287.265,40,2400,60,tcp,10.0.1.9,10.0.1.3
770,287.225,40,3600,60,udp,10.0.1.10,10.0.1.3
771,287.205,40,3840,60,udp,10.0.1.11,10.0.1.3
772,287.19,40,3480,60,udp,10.0.1.13,10.0.1.3
773,287.175,40,3840,60,udp,10.0.1.14,10.0.1.3
774,287.165,40,3480,60,udp,10.0.1.16,10.0.1.3
775,287.145,40,3840,60,udp,10.0.1.17,10.0.1.3
776,287.14,80,4800,60,tcp,10.0.1.14,10.0.1.3
777,287.04,80,6240,60,tcp,10.0.1.15,10.0.1.3
778,287.03,40,3560,60,udp,10.0.1.18,10.0.1.3
779,287.01,120,11520,60,udp,10.0.1.19,10.0.1.3
780,287.005,120,10320,60,udp,10.0.1.1,10.0.1.3
781,287,40,3840,60,udp,10.0.1.2,10.0.1.3
782,286.995,40,3840,60,udp,10.0.1.4,10.0.1.3
783,286.985,40,3840,60,udp,10.0.1.5,10.0.1.3
784,286.98,40,2400,60,tcp,10.0.1.10,10.0.1.3
785,286.94,200,13440,60,tcp,10.0.1.11,10.0.1.3
786,286.935,40,2400,60,tcp,10.0.1.12,10.0.1.3
787,286.925,80,5040,60,tcp,10.0.1.13,10.0.1.3
788,286.86,40,2400,60,tcp,10.0.1.17,10.0.1.3
789,286.86,40,2400,60,tcp,10.0.1.18,10.0.1.3
790,286.86,40,2400,60,tcp,10.0.1.19,10.0.1.3
791,286.86,120,10880,60,udp,10.0.1.1,10.0.1.3
792,286.86,120,11520,60,udp,10.0.1.2,10.0.1.3
793,286.845,40,2400,60,tcp,10.0.1.4,10.0.1.3
794,286.845,40,2400,60,tcp,10.0.1.6,10.0.1.3
795,286.84,40,2400,60,tcp,10.0.1.7,10.0.1.3
796,286.835,40,2400,60,tcp,10.0.1.8,10.0.1.3
797,286.83,40,3800,60,udp,10.0.1.9,10.0.1.3
798,286.825,40,3840,60,udp,10.0.1.10,10.0.1.3
799,286.815,80,7680,60,tcp,10.0.1.11,10.0.1.3
800,286.815,40,3840,60,tcp,10.0.1.12,10.0.1.3
801,286.805,40,2400,60,tcp,10.0.1.13,10.0.1.3
802,286.795,40,3240,60,udp,10.0.1.14,10.0.1.3
803,286.78,40,3840,60,udp,10.0.1.15,10.0.1.3
804,286.77,40,2400,60,tcp,10.0.1.16,10.0.1.3
805,286.76,40,2400,60,tcp,10.0.1.17,10.0.1.3
806,286.755,40,2400,60,tcp,10.0.1.18,10.0.1.3
807,286.74,40,2400,60,tcp,10.0.1.19,10.0.1.3
808,286.735,40,2400,60,tcp,10.0.1.2,10.0.1.3
809,286.715,40,2400,60,tcp,10.0.1.5,10.0.1.3
810,286.7,40,2400,60,tcp,10.0.1.6,10.0.1.3
811,286.69,40,2400,60,tcp,10.0.1.7,10.0.1.3
812,286.685,40,2400,60,tcp,10.0.1.8,10.0.1.3
813,286.675,40,2400,60,tcp,10.0.1.9,10.0.1.3
814,286.67,40,2400,60,tcp,10.0.1.10,10.0.1.3
815,286.66,40,2400,60,tcp,10.0.1.11,10.0.1.3
816,286.65,40,2400,60,tcp,10.0.1.12,10.0.1.3
817,286.64,40,2400,60,tcp,10.0.1.13,10.0.1.3
818,286.63,200,16320,60,tcp,10.0.1.16,10.0.1.3
819,286.585,40,3840,60,tcp,10.0.1.17,10.0.1.3
820,286.575,40,3840,60,tcp,10.0.1.18,10.0.1.3
821,286.575,40,2400,60,tcp,10.0.1.7,10.0.1.3
822,286.52,40,2400,60,icmp,10.0.1.18,10.0.1.3
823,286.44,40,2800,60,tcp,10.0.1.5,10.0.1.3
824,286.4,40,2400,60,tcp,10.0.1.10,10.0.1.3
825,286.36,120,11520,60,tcp,10.0.1.11,10.0.1.3
826,286.355,40,3840,60,tcp,10.0.1.12,10.0.1.3
827,286.35,40,3840,60,tcp,10.0.1.14,10.0.1.3
828,286.34,80,4800,60,tcp,10.0.1.6,10.0.1.3
829,286.29,40,3840,60,tcp,10.0.1.10,10.0.1.3
830,286.28,40,3840,60,tcp,10.0.1.12,10.0.1.3
831,286.275,160,15360,60,tcp,10.0.1.18,10.0.1.3
832,286.25,80,6240,60,tcp,10.0.1.19,10.0.1.3
833,286.24,80,6240,60,tcp,10.0.1.1,10.0.1.3
834,286.235,40,3840,60,tcp,10.0.1.2,10.0.1.3
835,286.23,40,3840,60,udp,10.0.1.19,10.0.1.3
836,286.09,40,3840,60,udp,10.0.1.2,10.0.1.3
837,286.075,40,2400,60,tcp,10.0.1.10,10.0.1.3
838,286.005,120,11520,60,tcp,10.0.1.13,10.0.1.3
839,285.995,40,3840,60,tcp,10.0.1.14,10.0.1.3
840,285.99,40,3840,60,tcp,10.0.1.17,10.0.1.3
841,285.96,40,2400,60,tcp,10.0.1.18,10.0.1.3
842,285.935,40,2640,60,tcp,10.0.1.19,10.0.1.3
843,285.93,40,2640,60,tcp,10.0.1.1,10.0.1.3
844,285.925,40,2400,60,tcp,10.0.1.8,10.0.1.3
845,285.67,40,2400,60,tcp,10.0.1.10,10.0.1.3
846,285.655,40,3840,60,udp,10.0.1.12,10.0.1.3
847,285.625,40,2400,60,tcp,10.0.1.14,10.0.1.3
848,285.605,80,5600,60,tcp,10.0.1.4,10.0.1.3
849,285.54,40,2400,60,tcp,10.0.1.11,10.0.1.3
850,285.45,40,2400,60,tcp,10.0.1.14,10.0.1.3
