,Duration,N_Packets,N_Bytes,Idle_timeout,Protocol,Source_ip,Destination_ip
128,66.082,160,2400,60,icmp,10.0.1.17,10.0.1.3
129,66.081,80,2400,60,icmp,10.0.1.18,10.0.1.3
130,66.08,80,2400,60,icmp,10.0.1.1,10.0.1.3
131,64.705,120,2400,60,icmp,10.0.1.10,10.0.1.3
132,64.703,80,2400,60,icmp,10.0.1.11,10.0.1.3
133,64.66,80,2400,60,icmp,10.0.1.4,10.0.1.3
134,64.623,80,2400,60,tcp,10.0.1.5,10.0.1.3
135,64.547,120,2400,60,tcp,10.0.1.8,10.0.1.3
136,64.437,80,2400,60,icmp,10.0.1.19,10.0.1.3
137,64.426,120,2400,60,icmp,10.0.1.16,10.0.1.3
138,64.422,80,2400,60,icmp,10.0.1.17,10.0.1.3
139,64.419,80,2400,60,icmp,10.0.1.4,10.0.1.3
140,64.417,200,2400,60,icmp,10.0.1.5,10.0.1.3
141,64.416,120,2400,60,icmp,10.0.1.7,10.0.1.3
142,64.415,80,2400,60,icmp,10.0.1.8,10.0.1.3
143,64.367,80,2400,60,tcp,10.0.1.17,10.0.1.3
144,64.311,160,2400,60,icmp,10.0.1.7,10.0.1.3
145,64.311,80,2400,60,icmp,10.0.1.10,10.0.1.3
146,64.309,200,2400,60,icmp,10.0.1.8,10.0.1.3
147,64.299,120,2400,60,icmp,10.0.1.2,10.0.1.3
148,64.276,80,2400,60,icmp,10.0.1.8,10.0.1.3
149,64.274,80,2400,60,icmp,10.0.1.9,10.0.1.3
150,64.228,80,2400,60,udp,10.0.1.9,10.0.1.3
151,64.192,80,2400,60,udp,10.0.1.8,10.0.1.3
152,64.107,80,2400,60,icmp,10.0.1.9,10.0.1.3
153,64.106,80,2400,60,icmp,10.0.1.10,10.0.1.3
154,64.075,80,2400,60,icmp,10.0.1.5,10.0.1.3
155,64.06,120,2400,60,icmp,10.0.1.15,10.0.1.3
156,63.981,120,2400,60,icmp,10.0.1.7,10.0.1.3
157,63.956,120,2400,60,tcp,10.0.1.12,10.0.1.3
158,63.912,120,2400,60,icmp,10.0.1.13,10.0.1.3
159,63.873,80,2400,60,icmp,10.0.1.14,10.0.1.3
160,63.872,80,2400,60,icmp,10.0.1.15,10.0.1.3
161,63.75,120,2400,60,icmp,10.0.1.7,10.0.1.3
162,63.626,120,2400,60,tcp,10.0.1.18,10.0.1.3
163,63.61,80,2400,60,icmp,10.0.1.13,10.0.1.3
164,63.393,80,2400,60,icmp,10.0.1.5,10.0.1.3
165,63.361,120,2400,60,icmp,10.0.1.8,10.0.1.3
166,63.358,80,2400,60,icmp,10.0.1.12,10.0.1.3
167,63.351,80,2400,60,icmp,10.0.1.19,10.0.1.3
168,63.346,80,2400,60,icmp,10.0.1.2,10.0.1.3
169,63.346,80,2400,60,icmp,10.0.1.4,10.0.1.3
170,63.311,80,2400,60,icmp,10.0.1.16,10.0.1.3
171,63.31,160,2400,60,icmp,10.0.1.19,10.0.1.3
172,62.811,480,2400,60,tcp,10.0.1.15,10.0.1.3
173,62.702,80,2400,60,tcp,10.0.1.17,10.0.1.3
174,62.676,80,2400,60,icmp,10.0.1.17,10.0.1.3
175,62.667,80,2400,60,icmp,10.0.1.18,10.0.1.3
176,62.665,80,2400,60,icmp,10.0.1.1,10.0.1.3
177,62.662,240,2400,60,icmp,10.0.1.7,10.0.1.3
178,62.661,120,2400,60,icmp,10.0.1.8,10.0.1.3
179,62.654,80,2400,60,icmp,10.0.1.11,10.0.1.3
180,62.654,80,2400,60,icmp,10.0.1.12,10.0.1.3
181,62.65,80,2400,60,icmp,10.0.1.13,10.0.1.3
182,62.649,80,2400,60,tcp,10.0.1.14,10.0.1.3
183,62.649,200,2400,60,tcp,10.0.1.15,10.0.1.3
184,62.563,80,2400,60,tcp,10.0.1.15,10.0.1.3
185,62.563,80,2400,60,tcp,10.0.1.4,10.0.1.3
186,62.368,80,2400,60,icmp,10.0.1.14,10.0.1.3
187,62.281,440,2400,60,tcp,10.0.1.4,10.0.1.3
188,62.249,200,2400,60,tcp,10.0.1.14,10.0.1.3
189,62.244,120,2400,60,tcp,10.0.1.5,10.0.1.3
190,62.203,440,2400,60,tcp,10.0.1.7,10.0.1.3
191,62.167,120,2400,60,icmp,10.0.1.16,10.0.1.3
192,62.167,80,2400,60,icmp,10.0.1.17,10.0.1.3
193,62.138,320,2400,60,tcp,10.0.1.10,10.0.1.3
194,62.138,80,2400,60,tcp,10.0.1.14,10.0.1.3
195,62.138,80,2400,60,tcp,10.0.1.1,10.0.1.3
196,61.916,280,2400,60,tcp,10.0.1.1,10.0.1.3
197,61.899,80,2400,60,icmp,10.0.1.11,10.0.1.3
198,61.897,80,2400,60,icmp,10.0.1.12,10.0.1.3
199,61.831,80,2400,60,tcp,10.0.1.16,10.0.1.3
200,61.817,80,2400,60,tcp,10.0.1.5,10.0.1.3
201,61.797,320,2400,60,tcp,10.0.1.19,10.0.1.3
202,61.766,80,2400,60,tcp,10.0.1.1,10.0.1.3
203,61.764,160,2400,60,tcp,10.0.1.2,10.0.1.3
204,61.761,120,2400,60,tcp,10.0.1.5,10.0.1.3
205,61.677,120,2400,60,icmp,10.0.1.17,10.0.1.3
206,61.657,80,2400,60,icmp,10.0.1.8,10.0.1.3
207,61.242,360,2400,60,tcp,10.0.1.9,10.0.1.3
208,61.109,80,2400,60,tcp,10.0.1.17,10.0.1.3
209,61.085,80,2400,60,tcp,10.0.1.19,10.0.1.3
210,61.085,80,2400,60,tcp,10.0.1.1,10.0.1.3
211,61.066,80,2400,60,icmp,10.0.1.15,10.0.1.3
212,61.033,80,2400,60,icmp,10.0.1.8,10.0.1.3
213,61.028,80,2400,60,icmp,10.0.1.11,10.0.1.3
214,61.028,320,2400,60,tcp,10.0.1.12,10.0.1.3
215,61.011,80,2400,60,icmp,10.0.1.17,10.0.1.3
216,60.956,320,2400,60,tcp,10.0.1.7,10.0.1.3
217,60.917,80,2400,60,tcp,10.0.1.14,10.0.1.3
218,60.913,280,2400,60,tcp,10.0.1.16,10.0.1.3
219,60.872,80,2400,60,tcp,10.0.1.10,10.0.1.3
220,60.839,80,2400,60,icmp,10.0.1.12,10.0.1.3
221,60.829,240,2400,60,tcp,10.0.1.2,10.0.1.3
222,60.534,80,2400,60,tcp,10.0.1.12,10.0.1.3
223,60.406,160,2400,60,icmp,10.0.1.18,10.0.1.3
224,60.387,80,2400,60,icmp,10.0.1.12,10.0.1.3
225,60.088,120,2400,60,tcp,10.0.1.16,10.0.1.3
226,60.087,80,2400,60,tcp,10.0.1.17,10.0.1.3
227,60.068,80,2400,60,tcp,10.0.1.10,10.0.1.3
228,60.056,80,2400,60,tcp,10.0.1.17,10.0.1.3
229,60.008,40,2400,60,udp,10.0.1.11,10.0.1.3
230,60.001,80,2400,60,tcp,10.0.1.14,10.0.1.3
231,60.001,40,2400,60,tcp,10.0.1.15,10.0.1.3
232,59.988,40,2400,60,icmp,10.0.1.6,10.0.1.3
233,59.982,80,2400,60,icmp,10.0.1.9,10.0.1.3
234,59.976,40,2400,60,udp,10.0.1.12,10.0.1.3
235,59.973,40,2400,60,tcp,10.0.1.14,10.0.1.3
236,59.972,120,2400,60,tcp,10.0.1.15,10.0.1.3
237,59.966,40,2400,60,udp,10.0.1.18,10.0.1.3
238,59.964,120,2400,60,udp,10.0.1.19,10.0.1.3
239,59.961,80,2400,60,udp,10.0.1.2,10.0.1.3
240,59.96,40,2400,60,udp,10.0.1.4,10.0.1.3
241,59.95,40,2400,60,udp,10.0.1.8,10.0.1.3
242,59.949,40,2400,60,udp,10.0.1.10,10.0.1.3
243,59.944,80,2400,60,tcp,10.0.1.13,10.0.1.3
244,59.943,160,2400,60,tcp,10.0.1.14,10.0.1.3
245,59.94,40,2400,60,tcp,10.0.1.16,10.0.1.3
246,59.939,40,2400,60,tcp,10.0.1.17,10.0.1.3
247,59.936,40,2400,60,tcp,10.0.1.18,10.0.1.3
248,59.926,40,2400,60,udp,10.0.1.7,10.0.1.3
249,59.924,40,2400,60,udp,10.0.1.9,10.0.1.3
250,59.913,40,2400,60,udp,10.0.1.17,10.0.1.3
251,59.91,40,2400,60,udp,10.0.1.19,10.0.1.3
252,59.898,200,2400,60,tcp,10.0.1.11,10.0.1.3
253,59.897,40,2400,60,tcp,10.0.1.12,10.0.1.3
254,59.897,40,2400,60,tcp,10.0.1.13,10.0.1.3
255,59.896,40,2400,60,tcp,10.0.1.14,10.0.1.3
256,59.896,40,2400,60,tcp,10.0.1.15,10.0.1.3
257,59.893,40,2400,60,tcp,10.0.1.17,10.0.1.3
258,59.892,40,2400,60,tcp,10.0.1.18,10.0.1.3
259,59.889,40,2400,60,icmp,10.0.1.2,10.0.1.3
260,59.888,80,2400,60,tcp,10.0.1.4,10.0.1.3
261,59.885,80,2400,60,tcp,10.0.1.5,10.0.1.3
262,59.884,40,2400,60,tcp,10.0.1.6,10.0.1.3
263,59.882,40,2400,60,tcp,10.0.1.7,10.0.1.3
264,59.877,40,2400,60,tcp,10.0.1.13,10.0.1.3
265,59.874,40,2400,60,udp,10.0.1.15,10.0.1.3
266,59.87,40,2400,60,udp,10.0.1.19,10.0.1.3
267,59.865,40,2400,60,udp,10.0.1.1,10.0.1.3
268,59.862,40,2400,60,udp,10.0.1.5,10.0.1.3
269,59.86,40,2400,60,udp,10.0.1.6,10.0.1.3
270,59.848,40,2400,60,udp,10.0.1.14,10.0.1.3
271,59.846,40,2400,60,udp,10.0.1.16,10.0.1.3
272,59.845,40,2400,60,tcp,10.0.1.17,10.0.1.3
273,59.844,80,2400,60,tcp,10.0.1.18,10.0.1.3
274,59.84,40,2400,60,tcp,10.0.1.2,10.0.1.3
275,59.839,40,2400,60,tcp,10.0.1.4,10.0.1.3
276,59.837,80,2400,60,tcp,10.0.1.5,10.0.1.3
277,59.835,40,2400,60,udp,10.0.1.6,10.0.1.3
278,59.832,120,2400,60,udp,10.0.1.7,10.0.1.3
279,59.828,80,2400,60,udp,10.0.1.10,10.0.1.3
280,59.827,40,2400,60,udp,10.0.1.11,10.0.1.3
281,59.824,40,2400,60,udp,10.0.1.12,10.0.1.3
282,59.818,40,2400,60,udp,10.0.1.16,10.0.1.3
283,59.814,40,2400,60,udp,10.0.1.17,10.0.1.3
284,59.813,40,2400,60,udp,10.0.1.18,10.0.1.3
285,59.808,40,2400,60,udp,10.0.1.4,10.0.1.3
286,59.785,240,2400,60,udp,10.0.1.4,10.0.1.3
287,59.782,40,2400,60,udp,10.0.1.6,10.0.1.3
288,59.777,40,2400,60,udp,10.0.1.11,10.0.1.3
289,59.776,80,2400,60,udp,10.0.1.12,10.0.1.3
290,59.768,40,2400,60,udp,10.0.1.18,10.0.1.3
291,59.764,40,2400,60,udp,10.0.1.1,10.0.1.3
292,59.763,40,2400,60,udp,10.0.1.2,10.0.1.3
293,59.758,40,2400,60,udp,10.0.1.6,10.0.1.3
294,59.754,280,2400,60,udp,10.0.1.8,10.0.1.3
295,59.747,40,2400,60,tcp,10.0.1.13,10.0.1.3
296,59.743,40,2400,60,tcp,10.0.1.17,10.0.1.3
297,59.738,40,2400,60,tcp,10.0.1.1,10.0.1.3
298,59.736,80,2400,60,tcp,10.0.1.6,10.0.1.3
299,59.733,160,2400,60,tcp,10.0.1.8,10.0.1.3
300,59.73,40,2400,60,tcp,10.0.1.11,10.0.1.3
301,59.729,40,2400,60,tcp,10.0.1.12,10.0.1.3
302,59.726,40,2400,60,udp,10.0.1.14,10.0.1.3
303,59.724,120,2400,60,udp,10.0.1.15,10.0.1.3
304,59.721,80,2400,60,udp,10.0.1.16,10.0.1.3
305,59.721,40,2400,60,udp,10.0.1.17,10.0.1.3
306,59.72,40,2400,60,udp,10.0.1.18,10.0.1.3
307,59.717,40,2400,60,udp,10.0.1.19,10.0.1.3
308,59.715,40,2400,60,tcp,10.0.1.1,10.0.1.3
309,59.713,40,2400,60,tcp,10.0.1.2,10.0.1.3
310,59.69,40,2400,60,tcp,10.0.1.16,10.0.1.3
311,59.688,40,2400,60,tcp,10.0.1.17,10.0.1.3
312,59.678,80,2400,60,icmp,10.0.1.2,10.0.1.3
313,59.654,280,2400,60,tcp,10.0.1.18,10.0.1.3
314,59.647,40,2400,60,tcp,10.0.1.5,10.0.1.3
315,59.645,80,2400,60,tcp,10.0.1.6,10.0.1.3
316,59.644,40,2400,60,tcp,10.0.1.7,10.0.1.3
317,59.641,40,2400,60,tcp,10.0.1.9,10.0.1.3
318,59.633,40,2400,60,udp,10.0.1.12,10.0.1.3
319,59.631,120,2400,60,udp,10.0.1.13,10.0.1.3
320,59.63,80,2400,60,udp,10.0.1.14,10.0.1.3
321,59.628,40,2400,60,udp,10.0.1.15,10.0.1.3
322,59.625,40,2400,60,udp,10.0.1.17,10.0.1.3
323,59.622,40,2400,60,udp,10.0.1.19,10.0.1.3
324,59.618,40,2400,60,udp,10.0.1.2,10.0.1.3
325,59.616,40,2400,60,udp,10.0.1.5,10.0.1.3
326,59.605,160,2400,60,tcp,10.0.1.14,10.0.1.3
327,59.603,40,2400,60,tcp,10.0.1.16,10.0.1.3
328,59.601,40,2400,60,tcp,10.0.1.17,10.0.1.3
329,59.599,40,2400,60,tcp,10.0.1.18,10.0.1.3
330,59.589,40,2400,60,tcp,10.0.1.8,10.0.1.3
331,59.589,40,2400,60,tcp,10.0.1.9,10.0.1.3
332,59.565,40,2400,60,tcp,10.0.1.8,10.0.1.3
333,59.549,200,2400,60,tcp,10.0.1.2,10.0.1.3
334,59.545,160,2400,60,tcp,10.0.1.6,10.0.1.3
335,59.536,80,2400,60,tcp,10.0.1.12,10.0.1.3
336,59.535,40,2400,60,tcp,10.0.1.13,10.0.1.3
337,59.529,40,2400,60,tcp,10.0.1.16,10.0.1.3
338,59.526,40,2400,60,tcp,10.0.1.18,10.0.1.3
339,59.514,160,2400,60,icmp,10.0.1.6,10.0.1.3
340,59.508,40,2400,60,icmp,10.0.1.10,10.0.1.3
341,59.498,40,2400,60,icmp,10.0.1.16,10.0.1.3
342,59.497,40,2400,60,icmp,10.0.1.17,10.0.1.3
343,59.482,40,2400,60,tcp,10.0.1.8,10.0.1.3
344,59.479,80,2400,60,tcp,10.0.1.10,10.0.1.3
345,59.476,40,2400,60,tcp,10.0.1.12,10.0.1.3
346,59.472,40,2400,60,udp,10.0.1.14,10.0.1.3
347,59.467,40,2400,60,tcp,10.0.1.16,10.0.1.3
348,59.466,40,2400,60,udp,10.0.1.17,10.0.1.3
349,59.448,40,2400,60,tcp,10.0.1.10,10.0.1.3
350,59.447,40,2400,60,tcp,10.0.1.11,10.0.1.3
351,59.445,40,2400,60,udp,10.0.1.12,10.0.1.3
352,59.444,40,2400,60,tcp,10.0.1.13,10.0.1.3
353,59.443,40,2400,60,tcp,10.0.1.14,10.0.1.3
354,59.421,80,2400,60,tcp,10.0.1.7,10.0.1.3
355,59.421,40,2400,60,tcp,10.0.1.8,10.0.1.3
356,59.421,40,2400,60,tcp,10.0.1.9,10.0.1.3
357,59.419,40,2400,60,tcp,10.0.1.10,10.0.1.3
358,59.395,40,2400,60,tcp,10.0.1.9,10.0.1.3
359,59.393,40,2400,60,tcp,10.0.1.10,10.0.1.3
360,59.39,120,2400,60,tcp,10.0.1.11,10.0.1.3
361,59.388,40,2400,60,tcp,10.0.1.12,10.0.1.3
362,59.384,40,2400,60,tcp,10.0.1.13,10.0.1.3
363,59.373,40,2400,60,tcp,10.0.1.2,10.0.1.3
364,59.372,40,2400,60,tcp,10.0.1.4,10.0.1.3
365,59.371,40,2400,60,tcp,10.0.1.5,10.0.1.3
366,59.364,40,2400,60,udp,10.0.1.7,10.0.1.3
367,59.362,120,2400,60,udp,10.0.1.8,10.0.1.3
368,59.36,40,2400,60,udp,10.0.1.10,10.0.1.3
369,59.357,40,2400,60,udp,10.0.1.11,10.0.1.3
370,59.355,40,2400,60,udp,10.0.1.12,10.0.1.3
371,59.351,40,2400,60,udp,10.0.1.14,10.0.1.3
372,59.336,160,2400,60,tcp,10.0.1.8,10.0.1.3
373,59.327,40,2400,60,icmp,10.0.1.15,10.0.1.3
374,59.326,40,2400,60,icmp,10.0.1.16,10.0.1.3
375,59.312,80,2400,60,icmp,10.0.1.9,10.0.1.3
376,59.294,40,2400,60,tcp,10.0.1.7,10.0.1.3
377,59.293,40,2400,60,tcp,10.0.1.8,10.0.1.3
378,59.285,40,2400,60,tcp,10.0.1.15,10.0.1.3
379,59.283,40,2400,60,tcp,10.0.1.16,10.0.1.3
380,59.282,120,2400,60,tcp,10.0.1.17,10.0.1.3
381,59.281,80,2400,60,tcp,10.0.1.18,10.0.1.3
382,59.276,40,2400,60,tcp,10.0.1.2,10.0.1.3
383,59.252,40,2400,60,tcp,10.0.1.17,10.0.1.3
384,59.242,40,2400,60,tcp,10.0.1.10,10.0.1.3
385,59.24,40,2400,60,tcp,10.0.1.11,10.0.1.3
386,59.234,40,2400,60,tcp,10.0.1.15,10.0.1.3
387,59.233,40,2400,60,tcp,10.0.1.16,10.0.1.3
388,59.232,40,2400,60,tcp,10.0.1.17,10.0.1.3
389,59.209,40,2400,60,tcp,10.0.1.13,10.0.1.3
390,59.2,40,2400,60,tcp,10.0.1.17,10.0.1.3
391,59.199,40,2400,60,tcp,10.0.1.18,10.0.1.3
392,59.197,40,2400,60,tcp,10.0.1.19,10.0.1.3
393,59.195,80,2400,60,tcp,10.0.1.2,10.0.1.3
394,59.193,160,2400,60,tcp,10.0.1.4,10.0.1.3
395,59.189,40,2400,60,tcp,10.0.1.5,10.0.1.3
396,59.188,40,2400,60,tcp,10.0.1.6,10.0.1.3
397,59.175,40,2400,60,tcp,10.0.1.16,10.0.1.3
398,59.161,40,2400,60,tcp,10.0.1.5,10.0.1.3
399,59.158,40,2400,60,tcp,10.0.1.6,10.0.1.3
400,59.157,40,2400,60,tcp,10.0.1.7,10.0.1.3
401,59.151,160,2400,60,tcp,10.0.1.10,10.0.1.3
402,59.149,40,2400,60,tcp,10.0.1.11,10.0.1.3
403,59.144,40,2400,60,tcp,10.0.1.15,10.0.1.3
404,59.129,80,2400,60,tcp,10.0.1.7,10.0.1.3
405,59.128,40,2400,60,tcp,10.0.1.8,10.0.1.3
406,59.123,40,2400,60,tcp,10.0.1.10,10.0.1.3
407,59.122,40,2400,60,tcp,10.0.1.11,10.0.1.3
408,59.119,40,2400,60,tcp,10.0.1.12,10.0.1.3
409,59.118,40,2400,60,tcp,10.0.1.13,10.0.1.3
410,59.116,40,2400,60,tcp,10.0.1.14,10.0.1.3
411,59.115,40,2400,60,tcp,10.0.1.15,10.0.1.3
412,59.089,80,2400,60,tcp,10.0.1.13,10.0.1.3
413,59.081,80,2400,60,tcp,10.0.1.17,10.0.1.3
414,59.077,40,2400,60,tcp,10.0.1.1,10.0.1.3
415,59.076,40,2400,60,tcp,10.0.1.2,10.0.1.3
416,59.065,240,2400,60,tcp,10.0.1.8,10.0.1.3
417,59.044,40,2400,60,tcp,10.0.1.2,10.0.1.3
418,59.022,80,2400,60,tcp,10.0.1.18,10.0.1.3
419,59.019,40,2400,60,tcp,10.0.1.19,10.0.1.3
420,59.018,40,2400,60,tcp,10.0.1.1,10.0.1.3
421,59.014,40,2400,60,tcp,10.0.1.4,10.0.1.3
422,58.924,120,2400,60,tcp,10.0.1.13,10.0.1.3
423,58.922,200,2400,60,tcp,10.0.1.14,10.0.1.3
424,58.897,40,2400,60,tcp,10.0.1.13,10.0.1.3
425,58.872,120,2400,60,tcp,10.0.1.13,10.0.1.3
426,58.861,40,2400,60,tcp,10.0.1.2,10.0.1.3
427,58.86,40,2400,60,tcp,10.0.1.4,10.0.1.3
428,58.859,40,2400,60,tcp,10.0.1.5,10.0.1.3
429,58.853,80,2400,60,tcp,10.0.1.7,10.0.1.3
430,58.85,40,2400,60,tcp,10.0.1.9,10.0.1.3
431,58.842,40,2400,60,tcp,10.0.1.14,10.0.1.3
432,58.841,80,2400,60,tcp,10.0.1.15,10.0.1.3
433,58.84,40,2400,60,tcp,10.0.1.16,10.0.1.3
434,58.835,40,2400,60,udp,10.0.1.19,10.0.1.3
435,58.833,120,2400,60,udp,10.0.1.1,10.0.1.3
436,58.832,80,2400,60,udp,10.0.1.2,10.0.1.3
437,58.83,40,2400,60,udp,10.0.1.4,10.0.1.3
438,58.827,40,2400,60,udp,10.0.1.6,10.0.1.3
439,58.822,40,2400,60,udp,10.0.1.7,10.0.1.3
440,58.822,40,2400,60,tcp,10.0.1.9,10.0.1.3
441,58.814,40,2400,60,icmp,10.0.1.14,10.0.1.3
442,58.812,40,2400,60,icmp,10.0.1.15,10.0.1.3
443,58.805,160,2400,60,tcp,10.0.1.18,10.0.1.3
444,58.8,200,2400,60,tcp,10.0.1.6,10.0.1.3
445,58.798,40,2400,60,tcp,10.0.1.7,10.0.1.3
446,58.797,40,2400,60,tcp,10.0.1.9,10.0.1.3
447,58.796,40,2400,60,tcp,10.0.1.10,10.0.1.3
448,58.783,40,2400,60,tcp,10.0.1.18,10.0.1.3
449,58.782,40,2400,60,tcp,10.0.1.19,10.0.1.3
450,58.779,80,2400,60,tcp,10.0.1.2,10.0.1.3
451,58.776,80,2400,60,tcp,10.0.1.4,10.0.1.3
452,58.765,40,2400,60,tcp,10.0.1.13,10.0.1.3
453,58.764,40,2400,60,tcp,10.0.1.14,10.0.1.3
454,58.756,40,2400,60,tcp,10.0.1.1,10.0.1.3
455,58.746,120,2400,60,tcp,10.0.1.12,10.0.1.3
456,58.728,40,2400,60,tcp,10.0.1.7,10.0.1.3
457,58.715,40,2400,60,tcp,10.0.1.14,10.0.1.3
458,58.712,40,2400,60,tcp,10.0.1.17,10.0.1.3
459,58.7,40,2400,60,tcp,10.0.1.8,10.0.1.3
460,58.673,40,2400,60,tcp,10.0.1.9,10.0.1.3
461,58.669,80,2400,60,tcp,10.0.1.10,10.0.1.3
462,58.669,40,2400,60,tcp,10.0.1.11,10.0.1.3
463,58.661,200,2400,60,tcp,10.0.1.16,10.0.1.3
464,58.661,40,2400,60,tcp,10.0.1.17,10.0.1.3
465,58.65,40,2400,60,tcp,10.0.1.5,10.0.1.3
466,58.645,40,2400,60,tcp,10.0.1.8,10.0.1.3
467,58.645,200,2400,60,tcp,10.0.1.9,10.0.1.3
468,58.644,40,2400,60,tcp,10.0.1.10,10.0.1.3
469,58.637,40,2400,60,tcp,10.0.1.13,10.0.1.3
470,58.637,40,2400,60,tcp,10.0.1.14,10.0.1.3
471,58.635,40,2400,60,tcp,10.0.1.15,10.0.1.3
472,58.633,40,2400,60,tcp,10.0.1.16,10.0.1.3
473,58.63,40,2400,60,tcp,10.0.1.18,10.0.1.3
474,58.597,40,2400,60,tcp,10.0.1.6,10.0.1.3
475,58.579,40,2400,60,tcp,10.0.1.18,10.0.1.3
476,58.569,560,2400,60,tcp,10.0.1.5,10.0.1.3
477,58.566,40,2400,60,tcp,10.0.1.7,10.0.1.3
478,58.563,40,2400,60,tcp,10.0.1.9,10.0.1.3
479,58.562,40,2400,60,tcp,10.0.1.10,10.0.1.3
480,58.561,40,2400,60,tcp,10.0.1.11,10.0.1.3
481,58.558,40,2400,60,tcp,10.0.1.12,10.0.1.3
482,58.553,40,2400,60,tcp,10.0.1.16,10.0.1.3
483,58.551,40,2400,60,tcp,10.0.1.17,10.0.1.3
484,58.548,40,2400,60,tcp,10.0.1.19,10.0.1.3
485,58.546,80,2400,60,tcp,10.0.1.1,10.0.1.3
486,58.545,80,2400,60,tcp,10.0.1.4,10.0.1.3
487,58.542,40,2400,60,tcp,10.0.1.6,10.0.1.3
488,58.504,280,2400,60,tcp,10.0.1.14,10.0.1.3
489,58.495,80,2400,60,tcp,10.0.1.2,10.0.1.3
490,58.493,200,2400,60,tcp,10.0.1.4,10.0.1.3
491,58.488,80,2400,60,tcp,10.0.1.8,10.0.1.3
492,58.471,40,2400,60,tcp,10.0.1.4,10.0.1.3
493,58.468,40,2400,60,tcp,10.0.1.6,10.0.1.3
494,58.46,40,2400,60,tcp,10.0.1.13,10.0.1.3
495,58.453,40,2400,60,tcp,10.0.1.17,10.0.1.3
496,58.451,40,2400,60,tcp,10.0.1.18,10.0.1.3
497,58.449,40,2400,60,tcp,10.0.1.1,10.0.1.3
498,58.448,80,2400,60,tcp,10.0.1.2,10.0.1.3
499,58.445,40,2400,60,tcp,10.0.1.5,10.0.1.3
500,58.439,80,2400,60,tcp,10.0.1.9,10.0.1.3
501,58.438,40,2400,60,tcp,10.0.1.10,10.0.1.3
502,58.433,40,2400,60,tcp,10.0.1.12,10.0.1.3
503,58.431,280,2400,60,tcp,10.0.1.14,10.0.1.3
504,58.416,40,2400,60,icmp,10.0.1.6,10.0.1.3
505,58.415,40,2400,60,tcp,10.0.1.7,10.0.1.3
506,58.413,40,2400,60,icmp,10.0.1.8,10.0.1.3
507,58.409,40,2400,60,tcp,10.0.1.11,10.0.1.3
508,58.408,40,2400,60,tcp,10.0.1.12,10.0.1.3
509,58.402,160,2400,60,tcp,10.0.1.15,10.0.1.3
510,58.401,200,2400,60,tcp,10.0.1.16,10.0.1.3
511,58.392,40,2400,60,tcp,10.0.1.6,10.0.1.3
512,58.389,40,2400,60,icmp,10.0.1.7,10.0.1.3
513,58.385,80,2400,60,tcp,10.0.1.9,10.0.1.3
514,58.382,160,2400,60,tcp,10.0.1.10,10.0.1.3
515,58.377,120,2400,60,tcp,10.0.1.15,10.0.1.3
516,58.375,80,2400,60,tcp,10.0.1.16,10.0.1.3
517,58.372,40,2400,60,tcp,10.0.1.17,10.0.1.3
518,58.371,200,2400,60,tcp,10.0.1.19,10.0.1.3
519,58.367,80,2400,60,tcp,10.0.1.2,10.0.1.3
520,58.366,40,2400,60,tcp,10.0.1.5,10.0.1.3
521,58.365,40,2400,60,tcp,10.0.1.6,10.0.1.3
522,58.363,40,2400,60,tcp,10.0.1.8,10.0.1.3
523,58.362,40,2400,60,tcp,10.0.1.9,10.0.1.3
524,58.361,80,2400,60,tcp,10.0.1.11,10.0.1.3
525,58.361,40,2400,60,tcp,10.0.1.12,10.0.1.3
526,58.357,160,2400,60,tcp,10.0.1.13,10.0.1.3
527,58.357,40,2400,60,tcp,10.0.1.15,10.0.1.3
528,58.349,80,2400,60,tcp,10.0.1.2,10.0.1.3
529,58.347,40,2400,60,tcp,10.0.1.5,10.0.1.3
530,58.348,40,2400,60,tcp,10.0.1.8,10.0.1.3
531,58.339,40,2400,60,tcp,10.0.1.14,10.0.1.3
532,58.339,40,2400,60,tcp,10.0.1.15,10.0.1.3
533,58.338,40,2400,60,tcp,10.0.1.16,10.0.1.3
534,58.336,40,2400,60,tcp,10.0.1.18,10.0.1.3
535,58.328,320,2400,60,tcp,10.0.1.6,10.0.1.3
536,58.316,80,2400,60,tcp,10.0.1.15,10.0.1.3
537,58.315,40,2400,60,tcp,10.0.1.16,10.0.1.3
538,58.308,200,2400,60,udp,10.0.1.18,10.0.1.3
539,58.303,40,2400,60,tcp,10.0.1.2,10.0.1.3
540,58.3,120,2400,60,tcp,10.0.1.5,10.0.1.3
541,58.299,40,2400,60,tcp,10.0.1.6,10.0.1.3
542,58.298,40,2400,60,tcp,10.0.1.7,10.0.1.3
543,58.294,40,2400,60,udp,10.0.1.10,10.0.1.3
544,58.291,40,2400,60,udp,10.0.1.11,10.0.1.3
545,58.288,40,2400,60,tcp,10.0.1.13,10.0.1.3
546,58.285,40,2400,60,tcp,10.0.1.14,10.0.1.3
547,58.283,40,2400,60,tcp,10.0.1.15,10.0.1.3
548,58.281,40,2400,60,tcp,10.0.1.17,10.0.1.3
549,58.28,80,2400,60,tcp,10.0.1.18,10.0.1.3
550,58.276,40,2400,60,tcp,10.0.1.1,10.0.1.3
551,58.269,120,2400,60,tcp,10.0.1.6,10.0.1.3
552,58.269,40,2400,60,tcp,10.0.1.7,10.0.1.3
