,Unnamed: 0,Duration,N_Packets,N_Bytes,Idle_timeout,Protocol,Source_ip,Destination_ip,arrival_frequency
804,47,69.198,120,2400,60,icmp,10.0.1.13,10.0.1.3,0.139276154
805,72,68.637,280,2400,60,tcp,10.0.1.13,10.0.1.3,0.119379561
806,91,67.965,240,2400,60,tcp,10.0.1.13,10.0.1.3,0.05968978
807,112,66.945,120,2400,60,tcp,10.0.1.13,10.0.1.3,0.039793187
808,118,66.613,80,2400,60,tcp,10.0.1.13,10.0.1.3,0.079586374
809,126,66.086,160,2400,60,icmp,10.0.1.13,10.0.1.3,0.05968978
810,158,63.912,120,2400,60,icmp,10.0.1.13,10.0.1.3,0.039793187
811,163,63.61,80,2400,60,icmp,10.0.1.13,10.0.1.3,0.039793187
812,181,62.65,80,2400,60,icmp,10.0.1.13,10.0.1.3,0.039793187
813,243,59.944,80,2400,60,tcp,10.0.1.13,10.0.1.3,0.019896593
814,254,59.897,40,2400,60,tcp,10.0.1.13,10.0.1.3,0.019896593
815,264,59.877,40,2400,60,tcp,10.0.1.13,10.0.1.3,0.019896593
816,295,59.747,40,2400,60,tcp,10.0.1.13,10.0.1.3,0.05968978
817,319,59.631,120,2400,60,udp,10.0.1.13,10.0.1.3,0.019896593
818,336,59.535,40,2400,60,tcp,10.0.1.13,10.0.1.3,0.019896593
819,352,59.444,40,2400,60,tcp,10.0.1.13,10.0.1.3,0.019896593
820,362,59.384,40,2400,60,tcp,10.0.1.13,10.0.1.3,0.019896593
821,389,59.209,40,2400,60,tcp,10.0.1.13,10.0.1.3,0.019896593
822,409,59.118,40,2400,60,tcp,10.0.1.13,10.0.1.3,0.039793187
823,412,59.089,80,2400,60,tcp,10.0.1.13,10.0.1.3,0.05968978
824,422,58.924,120,2400,60,tcp,10.0.1.13,10.0.1.3,0.019896593
825,424,58.897,40,2400,60,tcp,10.0.1.13,10.0.1.3,0.05968978
826,425,58.872,120,2400,60,tcp,10.0.1.13,10.0.1.3,0.019896593
827,452,58.765,40,2400,60,tcp,10.0.1.13,10.0.1.3,0.019896593
828,469,58.637,40,2400,60,tcp,10.0.1.13,10.0.1.3,0.019896593
829,494,58.46,40,2400,60,tcp,10.0.1.13,10.0.1.3,0.079586374
830,526,58.357,160,2400,60,tcp,10.0.1.13,10.0.1.3,0.019896593
831,545,58.288,40,2400,60,tcp,10.0.1.13,10.0.1.3,0.019896593
832,563,58.228,40,2400,60,tcp,10.0.1.13,10.0.1.3,0.019896593
833,581,58.117,40,2400,60,tcp,10.0.1.13,10.0.1.3,0.039793187
834,587,58.085,80,2400,60,icmp,10.0.1.13,10.0.1.3,0.019896593
835,597,58.061,40,2400,60,tcp,10.0.1.13,10.0.1.3,0.099482967
836,613,58.002,200,2400,60,tcp,10.0.1.13,10.0.1.3,0.039793187
837,637,57.925,80,2400,60,tcp,10.0.1.13,10.0.1.3,0.099482967
838,658,57.849,200,2400,60,tcp,10.0.1.13,10.0.1.3,0.019896593
839,679,57.798,40,2400,60,tcp,10.0.1.13,10.0.1.3,0.019896593
840,696,57.773,40,2400,60,tcp,10.0.1.13,10.0.1.3,0.019896593
841,727,57.654,40,2400,60,tcp,10.0.1.13,10.0.1.3,0.039793187
842,728,57.631,80,2400,60,udp,10.0.1.13,10.0.1.3,0.019896593
843,738,57.604,40,2400,60,udp,10.0.1.13,10.0.1.3,0.019896593
844,772,57.435,40,2400,60,udp,10.0.1.13,10.0.1.3,0.039793187
845,787,57.372,80,2400,60,tcp,10.0.1.13,10.0.1.3,0.019896593
846,801,57.359,40,2400,60,tcp,10.0.1.13,10.0.1.3,0.019896593
847,817,57.326,40,2400,60,tcp,10.0.1.13,10.0.1.3,0.05968978
848,838,57.199,120,2400,60,tcp,10.0.1.13,10.0.1.3,0.019896593
849,862,57.061,40,2400,60,udp,10.0.1.13,10.0.1.3,0.019896593
850,888,56.888,40,2480,60,tcp,10.0.1.13,10.0.1.3,0.019896593
851,942,56.535,40,2640,60,tcp,10.0.1.13,10.0.1.3,0.019896593
852,958,56.481,40,2640,60,tcp,10.0.1.13,10.0.1.3,0.019896593
853,972,56.436,40,2640,60,tcp,10.0.1.13,10.0.1.3,0.019896593
854,1003,56.332,40,2640,60,udp,10.0.1.13,10.0.1.3,0.039793187
855,1005,56.311,80,2640,60,tcp,10.0.1.13,10.0.1.3,0.019896593
856,1018,56.29,40,2640,60,udp,10.0.1.13,10.0.1.3,0.019896593
857,1029,56.243,40,2640,60,tcp,10.0.1.13,10.0.1.3,0.019896593
858,1033,56.203,40,2640,60,icmp,10.0.1.13,10.0.1.3,0.198965934
859,1041,56.173,400,2640,60,tcp,10.0.1.13,10.0.1.3,0.05968978
860,1057,56.105,120,2800,60,tcp,10.0.1.13,10.0.1.3,0.019896593
861,1109,55.854,40,2800,60,tcp,10.0.1.13,10.0.1.3,0.019896593
862,1119,55.832,40,2800,60,tcp,10.0.1.13,10.0.1.3,0.019896593
863,1170,55.572,40,3160,60,tcp,10.0.1.13,10.0.1.3,0.039793187
864,1177,55.549,80,3200,60,tcp,10.0.1.13,10.0.1.3,0.019896593
865,1193,55.478,40,3280,60,tcp,10.0.1.13,10.0.1.3,0.019896593
866,1208,55.449,40,3280,60,tcp,10.0.1.13,10.0.1.3,0.019896593
867,1221,55.391,40,3480,60,tcp,10.0.1.13,10.0.1.3,0.139276154
868,1239,55.298,280,3480,60,tcp,10.0.1.13,10.0.1.3,0.019896593
869,1252,55.249,40,3560,60,tcp,10.0.1.13,10.0.1.3,0.099482967
870,1260,55.227,200,3560,60,tcp,10.0.1.13,10.0.1.3,0.019896593
871,1276,55.206,40,3560,60,tcp,10.0.1.13,10.0.1.3,0.019896593
872,1305,55.125,40,3680,60,tcp,10.0.1.13,10.0.1.3,0.019896593
873,1322,55.072,40,3840,60,udp,10.0.1.13,10.0.1.3,0.019896593
874,1328,55.042,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
875,1340,54.987,40,3840,60,udp,10.0.1.13,10.0.1.3,0.019896593
876,1349,54.953,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
877,1392,54.785,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
878,1423,54.689,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
879,1470,54.493,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
880,1499,54.385,40,3840,60,udp,10.0.1.13,10.0.1.3,0.019896593
881,1508,54.361,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
882,1533,54.317,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
883,1555,54.231,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
884,1577,54.165,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.05968978
885,1594,54.11,120,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
886,1604,54.085,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.099482967
887,1612,54.061,200,3840,60,tcp,10.0.1.13,10.0.1.3,0.05968978
888,1617,54.037,120,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
889,1631,53.954,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.039793187
890,1654,53.834,80,3840,60,tcp,10.0.1.13,10.0.1.3,0.039793187
891,1666,53.789,80,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
892,1675,53.762,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
893,1697,53.66,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.099482967
894,1739,53.543,200,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
895,1745,53.522,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
896,1753,53.5,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
897,1759,53.478,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
898,1780,53.353,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
899,1789,53.328,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
900,1793,53.301,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.039793187
901,1837,53.168,80,3840,60,udp,10.0.1.13,10.0.1.3,0.019896593
902,1879,52.936,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
903,1888,52.893,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
904,1899,52.855,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
905,1905,52.814,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.05968978
906,1911,52.75,120,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
907,1952,52.558,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
908,1958,52.529,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
909,1968,52.502,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
910,2021,52.334,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
911,2033,52.309,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
912,2065,52.161,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
913,2089,52.089,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
914,2104,52.007,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
915,2124,51.951,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
916,2159,51.871,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
917,2169,51.85,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
918,2190,51.805,40,3840,60,udp,10.0.1.13,10.0.1.3,0.019896593
919,2231,51.69,40,3840,60,udp,10.0.1.13,10.0.1.3,0.019896593
920,2305,51.31,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
921,2315,51.251,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
922,2349,51.075,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.139276154
923,2371,50.976,280,3840,60,tcp,10.0.1.13,10.0.1.3,0.05968978
924,2412,50.81,120,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
925,2435,50.739,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.039793187
926,2451,50.667,80,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
927,2479,50.563,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
928,2494,50.524,40,3840,60,udp,10.0.1.13,10.0.1.3,0.019896593
929,2518,50.445,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.079586374
930,2536,50.374,160,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
931,2563,50.294,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
932,2584,50.229,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
933,2595,50.189,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
934,2610,50.142,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
935,2627,50.084,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
936,2641,50.051,40,3840,60,tcp,10.0.1.13,10.0.1.3,0.019896593
937,2685,49.708,40,4800,60,udp,10.0.1.13,10.0.1.3,0.019896593
938,2697,49.607,40,4800,60,tcp,10.0.1.13,10.0.1.3,0.019896593
939,2710,49.527,40,4800,60,tcp,10.0.1.13,10.0.1.3,0.019896593
940,2714,49.488,40,4800,60,tcp,10.0.1.13,10.0.1.3,0.139276154
941,2743,49.348,280,4800,60,tcp,10.0.1.13,10.0.1.3,0.019896593
942,2775,49.242,40,4800,60,tcp,10.0.1.13,10.0.1.3,0.019896593
943,2786,49.156,40,4800,60,tcp,10.0.1.13,10.0.1.3,0.019896593
944,2810,49.025,40,4800,60,udp,10.0.1.13,10.0.1.3,0.019896593
945,2820,48.949,40,4800,60,tcp,10.0.1.13,10.0.1.3,0.019896593
946,2849,48.792,40,4800,60,tcp,10.0.1.13,10.0.1.3,0.039793187
947,2862,48.751,80,5040,60,udp,10.0.1.13,10.0.1.3,0.019896593
948,2884,48.672,40,5200,60,tcp,10.0.1.13,10.0.1.3,0.019896593
949,2902,48.566,40,6240,60,tcp,10.0.1.13,10.0.1.3,0.019896593
950,2922,48.444,40,6240,60,tcp,10.0.1.13,10.0.1.3,0.019896593
951,2951,48.379,40,6240,60,tcp,10.0.1.13,10.0.1.3,0.019896593
952,2965,48.341,40,6400,60,tcp,10.0.1.13,10.0.1.3,0.019896593
953,2981,48.316,40,7200,60,tcp,10.0.1.13,10.0.1.3,0.019896593
954,2991,48.282,40,7200,60,tcp,10.0.1.13,10.0.1.3,0.019896593
955,3029,48.136,40,7200,60,tcp,10.0.1.13,10.0.1.3,0.019896593
956,3044,48.092,40,7600,60,tcp,10.0.1.13,10.0.1.3,0.019896593
957,3053,48.049,40,7680,60,tcp,10.0.1.13,10.0.1.3,0.019896593
958,3058,48.013,40,7680,60,tcp,10.0.1.13,10.0.1.3,0.019896593
959,3071,47.98,40,7680,60,udp,10.0.1.13,10.0.1.3,0.019896593
960,3083,47.944,40,7680,60,tcp,10.0.1.13,10.0.1.3,0.019896593
961,3094,47.872,40,7680,60,tcp,10.0.1.13,10.0.1.3,0.019896593
962,3100,47.809,40,7680,60,tcp,10.0.1.13,10.0.1.3,0.099482967
963,3128,47.652,200,7680,60,tcp,10.0.1.13,10.0.1.3,0.019896593
964,3146,47.523,40,7680,60,tcp,10.0.1.13,10.0.1.3,0.019896593
965,3191,47.29,40,9600,60,tcp,10.0.1.13,10.0.1.3,0.019896593
966,3199,47.252,40,9600,60,icmp,10.0.1.13,10.0.1.3,0.039793187
967,3206,47.222,80,9600,60,tcp,10.0.1.13,10.0.1.3,0.019896593
968,3211,47.189,40,10000,60,tcp,10.0.1.13,10.0.1.3,0.019896593
969,3219,47.16,40,10080,60,tcp,10.0.1.13,10.0.1.3,0.039793187
970,3237,47.043,80,11320,60,tcp,10.0.1.13,10.0.1.3,0.019896593
971,3253,46.98,40,11520,60,icmp,10.0.1.13,10.0.1.3,0.019896593
972,3264,46.909,40,11520,60,tcp,10.0.1.13,10.0.1.3,0.019896593
973,3301,46.701,40,11520,60,tcp,10.0.1.13,10.0.1.3,0.05968978
974,3315,46.636,120,11520,60,udp,10.0.1.13,10.0.1.3,0.019896593
975,3323,46.571,40,11520,60,tcp,10.0.1.13,10.0.1.3,0.099482967
976,3341,46.486,200,12480,60,tcp,10.0.1.13,10.0.1.3,0.019896593
977,3416,46.274,40,15840,60,udp,10.0.1.13,10.0.1.3,0.019896593
978,3433,46.147,40,17600,60,tcp,10.0.1.13,10.0.1.3,0.019896593
979,3447,46.1,40,1800,60,udp,10.0.1.13,10.0.1.3,0.019896593
980,3462,46.075,40,1920,60,udp,10.0.1.13,10.0.1.3,0.019896593
981,3471,46.058,40,1920,60,udp,10.0.1.13,10.0.1.3,0.019896593
982,3504,45.98,40,2208,60,udp,10.0.1.13,10.0.1.3,0.019896593
983,3521,45.941,40,2304,60,tcp,10.0.1.13,10.0.1.3,0.019896593
984,3550,56.143,40,2688,60,ip,10.0.1.13,10.0.1.3,0.019896593
985,3560,54.349,40,3024,60,ip,10.0.1.13,10.0.1.3,0.072847617
986,3,71.617,160,2400,60,icmp,10.0.1.14,10.0.1.3,0.054635713
987,19,71.038,120,2400,60,icmp,10.0.1.14,10.0.1.3,0.182119042
988,28,70.778,400,2400,60,tcp,10.0.1.14,10.0.1.3,0.036423808
989,41,70.004,80,2400,60,icmp,10.0.1.14,10.0.1.3,0.036423808
990,42,69.696,80,2400,60,tcp,10.0.1.14,10.0.1.3,0.072847617
991,43,69.617,160,2400,60,icmp,10.0.1.14,10.0.1.3,0.109271425
992,92,67.964,240,2400,60,tcp,10.0.1.14,10.0.1.3,0.036423808
993,159,63.873,80,2400,60,icmp,10.0.1.14,10.0.1.3,0.036423808
994,182,62.649,80,2400,60,tcp,10.0.1.14,10.0.1.3,0.036423808
995,186,62.368,80,2400,60,icmp,10.0.1.14,10.0.1.3,0.091059521
996,188,62.249,200,2400,60,tcp,10.0.1.14,10.0.1.3,0.036423808
997,194,62.138,80,2400,60,tcp,10.0.1.14,10.0.1.3,0.036423808
998,217,60.917,80,2400,60,tcp,10.0.1.14,10.0.1.3,0.036423808
999,230,60.001,80,2400,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1000,235,59.973,40,2400,60,tcp,10.0.1.14,10.0.1.3,0.072847617
1001,244,59.943,160,2400,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1002,255,59.896,40,2400,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1003,270,59.848,40,2400,60,udp,10.0.1.14,10.0.1.3,0.018211904
1004,302,59.726,40,2400,60,udp,10.0.1.14,10.0.1.3,0.036423808
1005,320,59.63,80,2400,60,udp,10.0.1.14,10.0.1.3,0.072847617
1006,326,59.605,160,2400,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1007,346,59.472,40,2400,60,udp,10.0.1.14,10.0.1.3,0.018211904
1008,353,59.443,40,2400,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1009,371,59.351,40,2400,60,udp,10.0.1.14,10.0.1.3,0.018211904
1010,410,59.116,40,2400,60,tcp,10.0.1.14,10.0.1.3,0.091059521
1011,423,58.922,200,2400,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1012,431,58.842,40,2400,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1013,441,58.814,40,2400,60,icmp,10.0.1.14,10.0.1.3,0.018211904
1014,453,58.764,40,2400,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1015,457,58.715,40,2400,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1016,470,58.637,40,2400,60,tcp,10.0.1.14,10.0.1.3,0.12748333
1017,488,58.504,280,2400,60,tcp,10.0.1.14,10.0.1.3,0.12748333
1018,503,58.431,280,2400,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1019,531,58.339,40,2400,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1020,546,58.285,40,2400,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1021,558,58.254,40,2400,60,udp,10.0.1.14,10.0.1.3,0.018211904
1022,564,58.227,40,2400,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1023,602,58.034,40,2400,60,udp,10.0.1.14,10.0.1.3,0.018211904
1024,614,58.001,40,2400,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1025,638,57.923,40,2400,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1026,651,57.874,40,2400,60,udp,10.0.1.14,10.0.1.3,0.018211904
1027,659,57.848,40,2400,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1028,680,57.797,40,2400,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1029,718,57.684,40,2400,60,tcp,10.0.1.14,10.0.1.3,0.12748333
1030,761,57.492,280,2400,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1031,773,57.433,40,2400,60,udp,10.0.1.14,10.0.1.3,0.036423808
1032,776,57.408,80,2400,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1033,802,57.356,40,2400,60,udp,10.0.1.14,10.0.1.3,0.018211904
1034,827,57.268,40,2400,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1035,839,57.198,40,2400,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1036,847,57.121,40,2400,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1037,850,57.082,40,2400,60,tcp,10.0.1.14,10.0.1.3,0.036423808
1038,899,56.851,80,2480,60,udp,10.0.1.14,10.0.1.3,0.018211904
1039,912,56.775,40,2480,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1040,918,56.749,40,2480,60,icmp,10.0.1.14,10.0.1.3,0.018211904
1041,932,56.683,40,2640,60,udp,10.0.1.14,10.0.1.3,0.018211904
1042,943,56.534,40,2640,60,tcp,10.0.1.14,10.0.1.3,0.036423808
1043,952,56.507,80,2640,60,icmp,10.0.1.14,10.0.1.3,0.054635713
1044,959,56.48,120,2640,60,tcp,10.0.1.14,10.0.1.3,0.054635713
1045,973,56.435,120,2640,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1046,992,56.352,40,2640,60,udp,10.0.1.14,10.0.1.3,0.018211904
1047,1006,56.311,40,2640,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1048,1034,56.2,40,2640,60,udp,10.0.1.14,10.0.1.3,0.018211904
1049,1042,56.172,40,2640,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1050,1052,56.126,40,2800,60,tcp,10.0.1.14,10.0.1.3,0.054635713
1051,1058,56.104,120,2800,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1052,1081,55.99,40,2800,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1053,1110,55.853,40,2800,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1054,1120,55.831,40,2800,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1055,1136,55.759,40,2800,60,udp,10.0.1.14,10.0.1.3,0.018211904
1056,1141,55.718,40,2800,60,tcp,10.0.1.14,10.0.1.3,0.273178564
1057,1165,55.597,600,3120,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1058,1185,55.51,40,3240,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1059,1232,55.32,40,3480,60,tcp,10.0.1.14,10.0.1.3,0.091059521
1060,1240,55.296,200,3480,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1061,1261,55.225,40,3560,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1062,1277,55.205,40,3560,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1063,1284,55.18,40,3600,60,udp,10.0.1.14,10.0.1.3,0.018211904
1064,1306,55.124,40,3680,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1065,1329,55.04,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1066,1341,54.985,40,3840,60,udp,10.0.1.14,10.0.1.3,0.018211904
1067,1350,54.952,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1068,1359,54.929,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1069,1376,54.853,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1070,1393,54.784,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1071,1408,54.74,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1072,1452,54.565,40,3840,60,udp,10.0.1.14,10.0.1.3,0.018211904
1073,1466,54.513,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1074,1482,54.444,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1075,1493,54.413,40,3840,60,udp,10.0.1.14,10.0.1.3,0.018211904
1076,1509,54.36,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1077,1521,54.337,40,3840,60,udp,10.0.1.14,10.0.1.3,0.018211904
1078,1545,54.255,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1079,1595,54.109,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1080,1605,54.085,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.091059521
1081,1618,54.036,200,3840,60,tcp,10.0.1.14,10.0.1.3,0.036423808
1082,1632,53.953,80,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1083,1652,53.86,40,3840,60,icmp,10.0.1.14,10.0.1.3,0.018211904
1084,1655,53.83,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1085,1659,53.812,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.036423808
1086,1683,53.712,80,3840,60,tcp,10.0.1.14,10.0.1.3,0.072847617
1087,1707,53.632,160,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1088,1715,53.606,40,3840,60,icmp,10.0.1.14,10.0.1.3,0.018211904
1089,1729,53.557,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1090,1754,53.499,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1091,1790,53.323,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1092,1794,53.3,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.036423808
1093,1813,53.239,80,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1094,1825,53.187,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1095,1838,53.165,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1096,1880,52.933,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1097,1889,52.891,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.036423808
1098,1900,52.854,80,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1099,1912,52.747,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1100,1929,52.65,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1101,1939,52.6,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.109271425
1102,1969,52.501,240,3840,60,tcp,10.0.1.14,10.0.1.3,0.036423808
1103,1981,52.444,80,3840,60,tcp,10.0.1.14,10.0.1.3,0.109271425
1104,2001,52.392,240,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1105,2045,52.259,40,3840,60,icmp,10.0.1.14,10.0.1.3,0.018211904
1106,2052,52.227,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1107,2066,52.16,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.036423808
1108,2105,52.006,80,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1109,2125,51.95,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1110,2160,51.871,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.036423808
1111,2176,51.831,80,3840,60,udp,10.0.1.14,10.0.1.3,0.018211904
1112,2191,51.803,40,3840,60,udp,10.0.1.14,10.0.1.3,0.018211904
1113,2203,51.771,40,3840,60,udp,10.0.1.14,10.0.1.3,0.072847617
1114,2219,51.718,160,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1115,2232,51.69,40,3840,60,udp,10.0.1.14,10.0.1.3,0.018211904
1116,2288,51.382,40,3840,60,udp,10.0.1.14,10.0.1.3,0.036423808
1117,2306,51.308,80,3840,60,udp,10.0.1.14,10.0.1.3,0.018211904
1118,2323,51.216,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1119,2329,51.183,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1120,2350,51.072,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1121,2372,50.976,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1122,2413,50.81,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1123,2436,50.737,40,3840,60,icmp,10.0.1.14,10.0.1.3,0.018211904
1124,2452,50.666,40,3840,60,udp,10.0.1.14,10.0.1.3,0.018211904
1125,2495,50.519,40,3840,60,udp,10.0.1.14,10.0.1.3,0.018211904
1126,2507,50.485,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1127,2519,50.443,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1128,2537,50.369,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.054635713
1129,2550,50.333,120,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1130,2564,50.292,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1131,2570,50.261,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1132,2596,50.189,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1133,2611,50.142,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1134,2628,50.078,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
1135,2642,50.05,40,3840,60,tcp,10.0.1.14,10.0.1.3,0.018211904
